-3.983383043548182290e+00,1.786425741618485538e-02
-3.961404512779119536e+00,4.739078276185651473e-02
-3.940943727350259884e+00,7.923607942658653092e-02
-3.917173398178706911e+00,1.084428994943313213e-01
-3.889419029075487533e+00,1.341204257723551396e-01
-3.858353611504795833e+00,1.557257458888749169e-01
-3.837580876477754810e+00,1.659845820329288180e-01
-3.816691454202107092e+00,1.732024887700658877e-01
-3.784212498233759714e+00,1.796803289039809459e-01
-3.747574798441645871e+00,1.822537429286765209e-01
-3.710780423163437813e+00,1.809472922464062938e-01
-3.675125089742992124e+00,1.759877148553027904e-01
-3.640199186860252567e+00,1.676204741022706002e-01
-3.606345924501130895e+00,1.565147732364769728e-01
-3.572486886860318123e+00,1.435694100354071856e-01
-3.538100406213964266e+00,1.297808474851488425e-01
-3.503701895591278426e+00,1.159418367541921596e-01
-3.469289938504265258e+00,1.021539513327151261e-01
-3.434879085203347948e+00,8.799094161842997697e-02
-3.400761441445827149e+00,7.347603863556921577e-02
-3.366635401470651434e+00,5.902651494400591031e-02
-3.332371888257435799e+00,4.490156731561920772e-02
-3.298071331963305486e+00,3.168167851993494710e-02
-3.263110957280151325e+00,1.950079741701270589e-02
-3.228017227916549547e+00,8.719820564890868111e-03
-3.192292451239291395e+00,-1.640633266474410962e-03
-3.156466828978833128e+00,-1.154794326112084692e-02
-3.120638363577106666e+00,-2.059989665562451597e-02
-3.084670191507307813e+00,-2.940612447286188383e-02
-3.048617756357147268e+00,-3.779778329112769980e-02
-3.012492623170906381e+00,-4.569819829322957494e-02
-2.976305426091386597e+00,-5.313274773331948947e-02
-2.939786540230365564e+00,-6.059432734411836219e-02
-2.903844478254726802e+00,-6.788910957069815844e-02
-2.867413104853957062e+00,-7.496627300939091854e-02
-2.831146498420988422e+00,-8.191782405337158512e-02
-2.794564923682994362e+00,-8.845596176961005586e-02
-2.758086462991137910e+00,-9.508902400575793001e-02
-2.721729497545108512e+00,-1.014939163550242635e-01
-2.684964858508283037e+00,-1.077831854188250477e-01
-2.648576640223735179e+00,-1.139941427793809831e-01
-2.612047852358999389e+00,-1.200954285551260464e-01
-2.575459975165232507e+00,-1.263287824518823377e-01
-2.538993430216689440e+00,-1.324312108075438588e-01
-2.502402790055665349e+00,-1.384674376508879812e-01
-2.465803543422742550e+00,-1.445041226922475219e-01
-2.429229096750170847e+00,-1.505518886589465033e-01
-2.392631294974834955e+00,-1.566904178713597329e-01
-2.356045437646131724e+00,-1.629183468325829942e-01
-2.319513723043849396e+00,-1.691436610759844694e-01
-2.282938292268947844e+00,-1.753794008287317407e-01
-2.246398124599370938e+00,-1.816888175831735119e-01
-2.209864842204539048e+00,-1.880842568779974855e-01
-2.173215082103991058e+00,-1.946609673712302868e-01
-2.136654485314968710e+00,-2.018580643833962907e-01
-2.100523837784278758e+00,-2.098322298415292997e-01
-2.064469212427642919e+00,-2.183861763917751553e-01
-2.028216291804574745e+00,-2.278675844100623293e-01
-1.992590678242414537e+00,-2.378965859757303514e-01
-1.956925090547772417e+00,-2.481339872062077734e-01
-1.921356582496924981e+00,-2.582540099121649613e-01
-1.885630511222750938e+00,-2.681150581165651636e-01
-1.849862445882518136e+00,-2.777987285320263622e-01
-1.813882672989702183e+00,-2.872340814418801180e-01
-1.777991947016371199e+00,-2.962045337096804176e-01
-1.742068629719445649e+00,-3.048147729549477991e-01
-1.705862516622542069e+00,-3.135532252205608938e-01
-1.669843062362287522e+00,-3.225624486007025449e-01
-1.633924844097150109e+00,-3.315100516590428481e-01
-1.597858786989315272e+00,-3.405210152644908561e-01
-1.561867148910652370e+00,-3.498013817376440793e-01
-1.525966793811025735e+00,-3.593275480532499011e-01
-1.490098236816073118e+00,-3.693389239208671460e-01
-1.454417561654686830e+00,-3.798804350880857217e-01
-1.418917538162080660e+00,-3.908021628064832775e-01
-1.383553285793219345e+00,-4.017373684032898296e-01
-1.348154199127324482e+00,-4.123155693339726202e-01
-1.312690739091902037e+00,-4.221743123373893902e-01
-1.276997952161133432e+00,-4.312464840487792439e-01
-1.241178448892132913e+00,-4.393049531050512435e-01
-1.205033667551837828e+00,-4.462570310576549071e-01
-1.168669967020381950e+00,-4.525250110042130514e-01
-1.132140425690836061e+00,-4.585995396228768617e-01
-1.095450526723744877e+00,-4.645377853954247294e-01
-1.058843353906599338e+00,-4.706828436951409622e-01
