#{"t_start": 1654786655.4531949, "env_id": null}
r,l,t
-31.800009,138,1129.766079
-80.19892,1122,1132.603045
-18.1,1,1132.690974
20.699999,93,1134.233647
20.8,92,1137.045945
-18.1,1,1137.123921
-24.199999,62,1139.990031
-36.500023,205,1149.347604
-4.0001006,420,1153.64022
18.900002,111,1154.551592
14.5,155,1161.656711
12.099984,179,1161.937613
22.099998,39,1163.550472
-22.4,44,1165.635929
22.3,77,1169.217777
22.199999,38,1171.10428
19.4,86,1175.18276
-9.500092,355,1178.740939
-28.099997,161,1186.262417
19.699999,63,1189.228767
-2.7000804,347,1191.463703
-22.6,46,1193.661357
-20.9,29,1195.016714
19.699999,103,1199.729475
-416.11508,4041,1202.112737
20.1,99,1204.413128
19.699999,103,1207.118571
-20.9,49,1209.425051
-16.099962,441,1229.836886
23.3,27,1231.158977
-37.40003,194,1240.206201
-105.39868,1354,1252.381355
17.200005,88,1256.452841
-55.300034,373,1257.421687
-36.400032,204,1265.875551
5.399943,286,1270.601965
-53.700058,397,1284.216473
-32.60001,166,1291.846718
-32.399742,564,1296.63301
-57.899933,439,1311.953127
20.7,73,1315.386844
-29.399614,674,1327.636935
4.499932,295,1329.046328
17.800001,102,1332.457124
-23.599998,56,1335.141103
-35.300022,173,1337.241071
-29.3,133,1341.38332
16.100008,139,1343.845086
10.799983,232,1352.262496
-434.1162,4241,1400.7677
23.8,22,1401.820095
10.899996,191,1410.599721
-194.7017,1807,1435.378703
-37.39955,714,1443.611096
-21.900002,59,1446.445932
22.4,56,1449.101247
-56.30002,383,1453.422353
21.0,70,1456.706825
-0.40006408,304,1463.394536
-32.000008,140,1469.998864
-76.19972,662,1500.700125
-35.100018,231,1511.485884
-25.899998,79,1515.21229
-23.4,54,1517.767565
-445.3193,4693,1673.402585
-67.39985,534,1698.108798
14.900009,151,1705.075945
23.9,21,1706.075087
19.400003,126,1712.030284
19.7,63,1715.005626
-92.59879,1186,1769.823809
8.299961,257,1781.63674
9.699982,163,1789.187056
-79.69878,1197,1844.248345
-43.40005,274,1856.779099
19.2,148,1863.644309
9.29998,167,1871.47792
0.5999359,334,1886.859063
-49.200073,332,1902.252435
-19.199854,492,1924.84869
12.899994,151,1931.957001
-66.69911,1027,1979.359009
3.7999368,282,1992.410138
7.2999806,167,2000.153548
-34.99971,610,2028.2832
-36.40004,244,2039.714705
-1478.1808,15084,2040.86868
-25.199999,92,2044.042781
21.699999,83,2047.940302
-1188.4618,11726,2059.027367
21.199999,68,2062.187103
-33.19964,652,2078.099082
-87.69954,697,2094.324279
-135.79881,1178,2095.396517
-22.8,48,2096.644712
-83.599625,736,2112.121966
-49.900085,379,2114.228847
3.3999372,326,2127.274203
21.9,121,2132.957487
9.099972,189,2141.744646
17.400002,86,2145.813258
-71.19979,532,2170.234231
16.100002,79,2173.890151
14.900006,111,2179.043166
18.500002,95,2183.589343
