#{"t_start": 1654967404.7311444, "env_id": null}
r,l,t
-37.185786,102,1796.307178
-71.294618,354,1806.338652
2.331371,174,1809.980886
4.297056,186,1814.091246
20.448528,62,1815.384924
19.594113,86,1817.18138
8.082843,177,1820.947072
-16.517157,333,1828.139733
23.917157,17,1828.506476
-41.834315,127,1831.148971
-27.454416,75,1833.038115
21.331371,35,1833.814776
10.628427,116,1836.201359
15.876955,71,1837.684556
-29.537258,100,1839.849284
6.765685,185,1844.020488
-0.260303,216,1849.012179
15.028427,127,1851.842157
11.628427,112,1854.244779
20.482843,42,1855.145452
-27.151472,68,1856.639763
-34.054416,104,1858.710803
-21.4,15,1859.1297
-1.785786,198,1863.257159
7.6,116,1865.782998
22.765685,27,1866.344766
-45.717157,141,1869.241323
7.91127,144,1872.379006
-28.717157,97,1874.820058
10.717157,134,1877.688394
15.014214,86,1879.485118
20.682843,24,1880.006454
20.517157,37,1880.754364
11.339697,166,1884.83828
23.365685,43,1885.725918
21.131371,80,1887.386294
15.208326,113,1889.832813
17.256854,100,1891.952751
18.448528,54,1893.063577
-35.634315,94,1895.220744
-26.460303,318,1902.318314
8.897056,137,1905.180914
12.042641,168,1908.868797
-86.482843,326,1916.228881
16.662742,122,1918.98392
19.297056,52,1920.068201
-3.282843,268,1925.911954
1.656854,209,1930.979707
7.91127,110,1933.286468
-28.4,69,1935.155028
20.779899,41,1936.020598
19.448528,67,1937.413741
4.282843,140,1940.299725
0.671068,206,1945.080477
-2.737258,205,1949.803589
13.579899,121,1952.519009
20.897056,24,1953.018234
12.208326,117,1955.546174
-56.565685,207,1961.041085
16.794113,64,1962.378562
2.779899,126,1965.018978
-56.228427,198,1969.336872
15.076955,131,1972.195958
15.4,88,1974.094118
16.765685,43,1974.955373
2.705382,188,1979.213779
2.51127,236,1984.95019
-0.508831,189,1989.044613
-22.102944,64,1990.478088
21.248528,39,1991.276999
21.917157,53,1992.359766
5.048528,131,1995.246073
11.194113,115,1997.694157
-59.323045,268,2004.006
20.482843,39,2004.820051
20.931371,24,2005.334764
-29.005887,288,2010.966913
12.662742,126,2013.64102
13.765685,97,2015.64364
-27.605887,107,2018.164881
22.414214,29,2018.761602
-19.4,6,2018.973712
17.779899,53,2020.064595
20.097056,52,2021.156829
16.117157,70,2022.695638
-31.414214,69,2024.917386
20.662742,61,2026.178716
-139.0,915,2045.699733
15.097056,54,2046.785131
-23.882843,24,2047.373915
20.628427,45,2048.30563
23.614214,23,2048.820443
-33.8,61,2050.194146
22.131371,33,2050.913657
19.648528,42,2051.782496
16.614214,118,2054.429015
18.276955,98,2056.62584
19.979899,43,2057.498159
14.828427,110,2059.899195
12.614214,140,2062.925132
-70.317157,284,2070.209093
-6.420101,203,2074.686688
-20.751472,39,2075.643263
-34.068629,127,2078.365902
-0.363247,251,2084.529398
18.297056,110,2086.921649
-24.165685,34,2087.663026
-28.448528,54,2089.116575
-2.157359,234,2094.751291
19.117157,51,2095.832683
-4.917157,275,2101.957946
20.648528,61,2103.257596
-0.757359,225,2108.587411
-32.302944,99,2111.056437
18.145584,55,2112.191811
-398.020101,1945,2153.677805
5.062742,136,2156.41031
-32.28873,113,2159.193763
2.428427,216,2164.260657
19.565685,69,2165.671235
-3.620101,241,2171.184699
21.448528,37,2171.948299
-54.854416,265,2178.572629
-3.074517,243,2184.52196
-4.551472,222,2189.242638
-19.682843,9,2189.494366
17.325483,66,2190.831496
22.414214,30,2191.471174
23.131371,45,2192.413099
-19.2,5,2192.624473
15.51127,66,2193.975549
17.414214,83,2195.76395
15.682843,47,2196.718689
0.917157,180,2200.516615
18.862742,107,2202.887782
7.648528,187,2206.965148
-3.640202,189,2210.921087
18.4,90,2212.752608
15.145584,157,2216.457448
23.0,43,2217.343988
-111.185786,465,2227.642423
-26.165685,39,2228.624558
12.282843,142,2231.577375
-23.302944,28,2232.395675
-18.2,1,2232.487821
16.179899,84,2234.260672
4.159798,146,2237.288413
-20.834315,15,2237.645468
-24.448528,30,2238.558295
18.779899,55,2239.703119
19.594113,67,2241.050539
10.842641,158,2244.690223
-24.068629,38,2245.690354
-23.834315,30,2246.351626
17.662742,75,2247.933258
6.6,164,2251.55382
18.71127,109,2253.847803
19.276955,74,2255.392567
-26.951472,105,2257.77557
16.8,121,2260.318728
17.214214,42,2261.182213
-24.497056,31,2262.086213
-26.4,38,2262.989794
17.462742,80,2264.659813
-21.068629,20,2265.268975
3.42254,177,2269.394648
-30.620101,128,2272.375072
13.414214,104,2274.534564
-25.8,101,2276.752676
15.4,81,2278.376304
15.662742,95,2280.456209
21.862742,55,2281.648746
17.979899,70,2283.094706
21.979899,32,2283.751228
13.614214,124,2286.394127
12.579899,97,2288.407886
21.2,40,2289.221112
17.994113,79,2290.903035
18.51127,53,2291.997072
19.8,39,2292.81255
8.188225,152,2296.113833
6.31127,185,2300.227881
-0.751472,164,2303.624305
-27.820101,91,2305.611868
-20.882843,11,2305.859921
15.925483,87,2307.730582
22.965685,26,2308.27378
18.097056,78,2309.978309
15.248528,153,2313.33041
-19.6,6,2313.538961
19.214214,89,2315.381502
2.179899,216,2320.752404
15.345584,98,2322.812746
20.2,43,2323.712328
18.497056,36,2324.480034
10.476955,116,2327.019668
20.897056,96,2329.135523
22.282843,46,2330.095619
16.194113,91,2332.069038
14.8,110,2334.372854
19.082843,89,2336.25421
19.965685,46,2337.216439
-19.4,6,2337.370594
-61.668629,264,2343.368142
15.42254,103,2345.592277
-34.102944,179,2349.789731
-26.0,64,2351.251859
21.345584,42,2352.155245
12.897056,83,2353.859706
20.131371,44,2354.758484
-93.220101,420,2363.322028
-19.6,8,2363.590578
20.8,43,2364.466451
-21.854416,297,2370.728452
11.331371,163,2374.271643
-45.405887,189,2379.577027
15.0,114,2382.010667
17.8,70,2383.436475
22.2,33,2384.113358
22.6,30,2384.732359
18.959798,52,2385.791608
-21.785786,26,2386.403282
18.697056,111,2388.886523
-28.337258,80,2390.656329
-67.854416,564,2404.934357
19.331371,51,2406.009588
8.262742,169,2409.494305
15.51127,103,2411.701407
8.917157,109,2414.027245
7.297056,193,2418.480662
22.228427,34,2419.179625
15.414214,63,2420.476574
15.0,68,2421.871873
9.51127,129,2424.813777
21.4,72,2426.261916
9.731371,112,2428.51611
21.042641,62,2429.784539
9.228427,116,2432.330545
10.662742,197,2437.296141
-19.717157,8,2437.561957
29.614214,93,2439.609038
17.945584,60,2440.853517
-26.351472,64,2442.419632
12.282843,102,2444.553679
20.014214,69,2446.109222
16.31127,86,2447.897067
-18.8,3,2448.054282
18.482843,55,2449.213199
21.731371,74,2450.780133
18.545584,150,2454.082341
13.808326,127,2456.943166
15.125483,94,2458.974744
-25.248528,47,2460.190872
16.174012,150,2463.735129
9.882843,213,2468.718041
-10.702944,315,2476.200339
-44.765685,162,2479.838892
21.531371,32,2480.497949
16.697056,57,2481.647278
21.965685,71,2483.165675
15.842641,72,2484.697675
19.159798,89,2486.584941
1.931371,135,2489.25421
20.0,26,2489.898387
-247.405887,1445,2525.452165
-20.0,7,2525.695466
3.717157,136,2528.632535
22.682843,45,2529.568249
18.317157,69,2530.976941
7.862742,178,2535.183046
-19.365685,8,2535.410309
18.8,68,2536.825039
21.179899,59,2538.075456
-25.820101,46,2539.213831
6.291169,209,2544.563486
20.11127,44,2545.476888
-24.337258,61,2546.871274
16.145584,104,2549.189054
0.531371,157,2552.36854
17.628427,64,2553.692134
21.282843,36,2554.461262
-12.117157,262,2560.280809
21.414214,76,2561.919761
11.11127,163,2565.699942
-19.2,5,2565.903211
15.297056,129,2568.694554
-20.723045,54,2569.909237
12.994113,115,2572.428393
15.717157,102,2574.565517
5.242641,212,2579.631355
-4.108831,220,2584.310317
16.959798,70,2585.759132
21.2,21,2586.198125
18.097056,56,2587.351415
9.491169,182,2591.587766
21.765685,34,2592.30168
13.394113,141,2595.29358
19.097056,73,2596.843509
12.008326,133,2599.907897
18.014214,112,2602.394606
-29.151472,152,2605.653757
10.917157,175,2609.38263
-31.08873,120,2612.373277
19.165685,88,2614.2944
17.848528,56,2615.438581
20.634315,35,2616.155392
-18.4,2,2616.274503
-37.814214,87,2618.784949
5.959798,205,2623.318609
14.076955,121,2625.995214
18.691169,76,2627.640496
22.097056,31,2628.304846
13.076955,136,2631.401541
4.042641,245,2637.9635
22.434315,44,2638.892588
15.765685,82,2640.617621
19.628427,49,2641.671166
7.282843,109,2643.92422
-29.828427,51,2645.512177
9.208326,119,2648.018984
-21.917157,62,2649.502803
5.965685,179,2653.409081
-1.337258,169,2657.005328
20.448528,66,2658.436242
14.11127,117,2660.992734
8.779899,98,2662.905713
-51.682843,235,2667.971228
11.634315,155,2671.449617
15.531371,110,2673.824552
12.939697,113,2676.26951
16.179899,82,2677.978082
20.331371,68,2679.432849
18.11127,55,2680.560447
-8.8,282,2686.367343
8.482843,149,2689.404599
20.882843,58,2690.601246
9.214214,185,2695.085047
21.014214,54,2696.216488
-8.454416,104,2698.391505
19.779899,66,2699.800406
16.662742,85,2701.589965
19.979899,80,2703.291728
14.4,55,2704.40147
21.228427,56,2705.58624
15.994113,118,2708.277907
-29.440202,107,2710.601218
1.174012,224,2716.314042
16.165685,78,2717.903066
17.676955,83,2719.703819
22.234315,30,2720.321086
3.082843,173,2723.866842
23.765685,19,2724.290785
-18.682843,3,2724.39491
21.097056,35,2725.117525
18.994113,75,2726.723557
-31.420101,73,2728.277767
16.925483,105,2730.592323
-673.151472,3303,2812.851003
17.11127,120,2815.579285
-34.468629,148,2818.85253
-5.005887,217,2823.72325
-27.454416,52,2825.019528
-76.414214,350,2832.796522
15.565685,108,2835.132242
20.179899,61,2836.370202
1.028427,258,2842.420635
6.117157,221,2847.133385
-25.717157,38,2848.320311
20.194113,105,2850.674217
16.994113,118,2853.341716
9.876955,173,2857.426356
9.965685,135,2860.285143
-26.923045,87,2862.399417
10.834315,166,2865.844872
19.891169,72,2867.387005
-18.363247,311,2875.43764
19.497056,89,2877.403111
3.828427,160,2880.905161
19.448528,83,2882.626182
21.497056,41,2883.488389
-35.668629,131,2886.504013
18.291169,81,2888.261213
-38.068629,172,2893.29838
9.131371,144,2896.292796
-19.4,8,2896.535161
13.745584,138,2899.712284
-8.928932,293,2907.526518
19.482843,40,2908.355003
-32.517157,133,2911.4366
-22.931371,19,2911.950804
-19.0,6,2912.137593
-26.620101,70,2913.734574
19.565685,66,2915.09498
18.179899,113,2917.659739
17.8,114,2919.98647
-23.185786,27,2920.653027
19.8,59,2921.873373
17.497056,88,2923.797497
10.91127,165,2927.830981
13.579899,178,2931.881857
6.814214,163,2935.421589
20.848528,57,2936.585418
10.6,140,2939.591802
12.697056,101,2941.733197
-21.965685,18,2942.212817
13.794113,82,2943.94141
-28.8,53,2945.19775
23.131371,45,2946.154358
16.262742,101,2948.396463
17.497056,71,2949.895479
17.482843,76,2951.474025
13.545584,141,2954.65467
22.379899,51,2955.738758
-21.0,15,2956.170791
-1.205887,203,2960.754194
21.097056,61,2962.045914
21.082843,41,2962.889329
-24.4,73,2964.507216
21.014214,76,2966.120604
13.945584,110,2968.567725
22.482843,48,2969.569396
-2.737258,274,2976.48514
14.374012,163,2980.37645
17.131371,120,2982.914491
19.8,67,2984.305701
13.497056,123,2986.886479
20.917157,34,2987.589102
-21.268629,41,2988.673581
20.8,61,2989.893534
-19.268629,27,2990.46176
11.276955,111,2992.837445
-18.917157,5,2993.058952
18.6,53,2994.151245
11.565685,158,2997.703511
-31.2,81,3000.085201
14.925483,114,3002.480816
