#{"t_start": 1657866405.2938845, "env_id": null}
r,l,t
12.794122,143,1052.458398
23.0,22,1053.555914
17.165686,98,1055.01225
20.248528,60,1055.276216
-24.06863,55,1058.241123
15.565688,89,1058.360817
17.131372,96,1060.337804
-24.771574,81,1062.859345
17.531372,54,1065.838447
-4.0745544,233,1072.841524
12.091176,134,1072.841589
-27.799997,85,1077.406865
19.614214,31,1078.991138
-38.420273,393,1079.419927
4.9598055,164,1081.652593
-24.737259,78,1083.605771
22.917156,23,1084.745111
18.917156,83,1085.930282
-24.102943,71,1089.62042
12.28285,105,1090.270199
-17.03439,232,1091.353184
-23.771574,76,1094.354429
17.048529,56,1097.291418
11.608334,136,1104.240296
-10.351539,304,1107.314276
-47.131397,169,1113.775884
19.414213,32,1115.570211
-11.274586,287,1122.963845
17.93137,58,1126.087198
-13.917209,206,1126.543787
5.7941256,195,1136.565312
-23.985786,37,1138.690156
-2.1515179,264,1141.058391
18.882841,70,1142.968755
16.497055,87,1147.728204
-237.14946,1135,1151.315672
-55.73732,251,1154.851434
18.379898,77,1155.467001
17.53137,60,1158.180985
-78.7173,303,1164.81239
5.4426517,179,1165.937614
-47.785816,153,1167.24052
18.765684,87,1169.647624
0.5313527,228,1182.131878
19.8,64,1185.762871
-51.082813,471,1191.957052
20.882841,73,1195.986691
-1.3088531,222,1197.973665
-81.371025,631,1201.827186
-36.71715,113,1202.063633
-31.062737,77,1202.164008
19.0,69,1205.960485
17.282843,81,1206.922845
16.379898,87,1210.694376
15.131374,107,1212.590605
-35.551464,88,1215.30929
18.565685,74,1216.452214
-9.274567,275,1217.210218
-27.151468,72,1220.423663
8.711285,144,1224.84294
15.400005,85,1224.942563
-0.66866225,192,1225.662213
21.53137,37,1226.963084
-25.082842,49,1227.638936
16.965685,80,1232.364087
9.325489,134,1233.453016
11.511281,148,1235.501898
17.71127,116,1238.541702
3.41421,190,1243.383909
-47.80003,167,1244.254342
19.882843,48,1246.121814
18.33137,72,1249.914082
1.6083057,174,1253.566668
-29.999996,79,1254.147071
-59.69712,212,1265.815755
-15.751552,259,1268.776365
-79.60541,622,1272.455635
18.365685,75,1272.72651
8.9456,149,1273.674837
-40.537266,157,1282.11234
-59.068695,229,1285.031804
-29.23431,108,1288.134279
11.808335,135,1292.449174
-39.5232,381,1293.657803
16.028427,91,1297.533218
16.282845,81,1298.172656
21.448528,37,1300.313214
18.097055,78,1301.986169
15.525485,113,1308.030294
12.311279,144,1308.126794
-24.117298,367,1308.465711
-23.0,54,1310.898807
21.317156,51,1311.183031
-49.200035,172,1317.456277
12.662748,142,1318.943775
14.325488,121,1324.204538
3.0769603,168,1328.16257
18.648527,86,1328.889742
-22.517159,66,1331.8276
10.662754,135,1336.243716
-37.048523,103,1337.546485
-35.220093,138,1344.966225
7.276971,176,1345.896982
19.097055,69,1348.804511
17.53137,40,1351.034873
-27.717152,101,1351.526245
15.800001,108,1357.18276
14.600002,89,1362.070101
2.3999882,245,1365.149413
21.717157,49,1367.836069
-5.1172056,225,1374.455242
-16.371626,237,1380.632326
10.462748,136,1381.785296
15.965688,86,1386.411887
14.842648,131,1387.863031
-294.92978,1451,1390.574324
19.214212,71,1391.637103
17.71127,115,1392.640963
-25.785786,67,1394.269183
15.994118,145,1400.219342
16.365686,122,1400.581975
-5.7515173,193,1401.860941
-20.551472,32,1403.538978
18.765684,68,1404.221246
19.297054,69,1407.277884
-35.702934,141,1407.845202
17.248528,41,1409.554614
15.600002,109,1415.230365
5.008342,159,1416.21258
-51.13731,228,1416.367044
15.917159,82,1419.595863
15.311272,95,1421.286104
17.897055,79,1425.251979
9.565698,176,1425.540667
16.325483,109,1431.248324
-28.717155,78,1435.44021
-24.117264,320,1436.696111
-13.005966,293,1441.431839
16.628428,126,1443.516206
15.965687,85,1448.156719
-40.234314,168,1450.576648
-23.317268,346,1454.111121
18.31127,113,1454.111168
17.765684,95,1455.704713
-32.468624,94,1459.28662
16.794113,140,1461.745131
-38.502945,151,1463.850475
16.365686,122,1465.997951
18.965685,67,1469.524984
-38.268623,153,1470.137952
12.925491,146,1471.867733
9.408341,147,1478.527042
12.711278,127,1479.175795
16.428427,89,1483.463034
17.082842,80,1483.65401
-18.205986,321,1487.650623
18.014214,78,1487.869641
8.3255005,166,1492.716912
16.525484,108,1493.708831
11.365694,168,1496.733261
14.44853,85,1498.357634
-15.874587,260,1506.679343
4.711282,204,1507.774684
17.0,77,1510.816599
19.414213,30,1512.430986
19.93137,66,1516.038807
-40.91717,162,1516.515904
-86.8001,371,1518.586535
18.048527,94,1521.890731
-36.751465,112,1525.255358
3.9313676,164,1525.950188
-29.605885,112,1528.845933
-32.068623,84,1530.175076
-25.254416,59,1532.132261
17.765684,111,1532.282645
-27.682838,68,1535.879062
13.076961,126,1537.02154
12.711277,127,1539.010079
18.365685,74,1542.907372
13.642646,139,1550.381683
-24.943256,326,1553.45218
7.3254995,150,1561.28198
-15.074588,256,1564.046201
-110.36547,534,1565.72139
16.482845,80,1568.650257
19.297056,31,1570.448247
4.482852,211,1573.23178
19.73137,67,1574.185689
-60.971653,219,1578.05276
-31.151466,84,1578.95276
-43.28286,129,1580.535922
19.73137,28,1582.132592
17.765686,111,1585.424086
19.965685,80,1586.971298
-24.8,55,1588.712741
21.199999,53,1590.106411
10.194118,151,1598.210369
-42.460464,416,1601.574421
10.082856,176,1607.849758
-35.860455,391,1610.203131
5.8000116,176,1611.283654
18.214212,76,1615.228597
10.8426485,162,1616.632674
15.482845,70,1619.215917
15.897059,144,1624.833192
18.979898,87,1629.341531
7.925502,187,1629.461928
18.93137,86,1633.985132
21.4,50,1636.551251
9.228439,144,1637.048621
-116.85412,522,1638.36836
18.4,72,1640.452222
18.199999,75,1641.115591
13.214221,102,1645.972953
-41.737274,153,1646.729906
11.525496,149,1649.663298
-45.351513,178,1656.402507
2.1254756,160,1658.556595
-9.68289,275,1662.102945
16.400002,80,1662.697226
19.614214,29,1664.238412
18.199999,73,1665.961231
19.614212,68,1667.728068
-12.317222,259,1670.038603
19.082842,84,1670.501328
-29.951468,79,1672.099255
20.517157,56,1673.546582
-39.29705,142,1678.237321
18.165684,109,1678.562932
-25.0,56,1681.674663
-22.93726,68,1682.111227
-54.737328,245,1687.372692
15.482849,102,1687.590953
1.2568386,205,1692.856509
10.965696,172,1696.66096
8.965702,178,1697.243953
19.8,78,1701.797185
-23.965687,46,1704.454441
11.8426485,167,1706.490561
-17.357449,273,1708.374277
-33.068623,83,1709.325093
20.93137,57,1712.838531
14.014216,143,1714.75452
11.276966,138,1716.300347
20.165684,77,1716.962368
18.697056,88,1719.556574
11.774019,124,1723.416642
18.93137,86,1723.974586
-22.800001,48,1725.904098
21.4,50,1726.560281
19.73137,64,1729.152617
-4.4828815,249,1729.254261
18.599998,71,1730.246906
18.399998,72,1733.017685
17.814213,79,1734.330445
15.462746,107,1734.868891
18.882841,85,1737.542087
-25.75147,81,1738.635953
20.0,77,1738.981355
21.0,54,1740.468163
13.794119,143,1748.145251
-2.943185,201,1749.783337
-7.517209,235,1751.402401
7.24854,181,1757.680942
10.917169,169,1758.72498
4.0000076,224,1763.298571
12.476965,128,1765.850492
-22.737259,67,1767.229003
-30.674507,169,1767.229054
15.282848,103,1772.732472
16.014217,143,1774.872377
10.282853,180,1775.679891
19.414213,51,1778.287403
18.897055,87,1779.474223
9.131387,177,1782.028618
18.482841,89,1782.964144
19.13137,85,1784.074413
20.082842,77,1786.503145
21.199999,51,1787.074317
-22.565685,40,1788.914659
-32.171562,114,1789.779727
-24.917156,54,1790.368567
-28.034311,62,1792.554874
20.93137,57,1795.628913
-30.840197,99,1795.838163
11.559808,170,1798.990126
17.848528,74,1799.627939
19.965685,78,1799.759796
22.4,25,1801.126914
20.048529,45,1801.652271
-25.317158,61,1804.624358
9.456868,136,1807.411421
-23.282843,50,1810.08064
8.49118,172,1811.031302
11.2627535,153,1812.897616
19.53137,65,1813.656597
-20.702944,35,1814.911664
-27.308828,112,1817.181748
17.1799,80,1819.120907
15.579903,106,1819.367364
16.711271,103,1822.658385
19.917156,77,1823.502873
5.8485413,173,1828.221818
-39.902946,119,1829.657228
20.082842,77,1832.312764
-22.282843,39,1834.53553
-69.08295,260,1836.580663
-27.634312,60,1837.995327
9.682854,165,1838.919339
20.93137,57,1841.16454
18.448526,76,1845.09722
3.9941158,170,1847.978453
3.6142128,217,1848.472763
-28.17157,79,1849.498818
13.662746,102,1854.022985
-35.682835,112,1855.566441
12.082854,181,1857.840715
19.731369,65,1859.013147
19.414213,51,1860.643451
8.174025,137,1861.53585
15.662745,106,1865.154311
18.765684,88,1865.807194
20.0,77,1869.624678
-39.102947,164,1871.009867
-31.971563,97,1871.378585
19.0,32,1873.081623
19.482841,46,1873.568282
18.965685,66,1876.678619
3.3739994,159,1878.435374
11.248538,171,1882.921305
10.374028,173,1886.027981
6.4828596,171,1887.599221
-33.10882,120,1892.276728
9.000018,197,1893.219482
-0.32307243,182,1896.99109
15.814218,86,1897.765565
16.194115,105,1897.920161
-36.482834,93,1903.248279
-28.482836,110,1903.460466
12.297067,181,1908.151532
-30.317154,88,1908.440212
-36.102932,148,1911.747289
-32.282837,136,1915.972099
21.848528,18,1916.948577
0.28282052,165,1920.815563
-3.0402453,243,1921.766966
16.44853,100,1922.700014
-27.648525,66,1925.465476
14.87696,148,1929.197317
-32.44852,119,1929.441646
12.676966,151,1934.128523
-31.220097,128,1936.645916
17.828426,98,1939.493677
9.682858,202,1940.618991
17.04853,95,1941.632424
21.082842,34,1943.397405
14.648534,111,1945.423091
-26.068628,68,1947.267303
8.097066,129,1947.749584
-36.04019,143,1953.094296
14.200005,115,1953.740926
9.082861,197,1957.860387
13.359801,117,1959.713549
17.214214,79,1962.448488
12.242649,164,1963.190259
-24.971571,79,1967.839582
-46.068653,162,1969.280247
11.214227,186,1973.263816
-0.46865577,191,1978.40989
2.594096,201,1980.313569
17.579899,39,1982.4745
-59.585857,225,1985.582724
18.282843,106,1988.534945
-26.117155,69,1989.71994
14.559803,152,1998.089937
3.559798,191,1999.19019
-27.014212,53,2002.001446
15.428431,110,2004.094547
-36.68872,140,2009.534964
14.848534,110,2009.978755
-34.923035,137,2017.57245
-46.414238,168,2019.002096
16.359802,122,2024.435956
-28.868626,70,2028.286552
9.448542,196,2029.848448
-35.37156,125,2035.031264
-31.862736,111,2035.888027
17.097057,42,2037.431796
-28.117153,113,2042.07717
18.565685,105,2043.264461
-29.565678,108,2048.219713
8.959814,174,2052.889661
5.0911818,187,2058.308335
14.891171,118,2064.688874
-278.70877,1582,2065.698349
-24.317158,55,2068.091746
-29.268625,83,2070.606883
19.0,48,2073.22515
15.52549,110,2074.199754
-21.06863,55,2077.320981
-22.551472,43,2079.754889
9.731385,179,2083.051079
-33.399986,137,2090.384975
-160.13046,731,2092.994056
-15.317222,265,2093.879704
16.014217,85,2095.065186
18.965685,43,2096.355299
-37.688725,145,2100.955479
8.634326,135,2103.501904
12.614224,179,2104.80685
12.965696,174,2110.66512
-43.868652,166,2113.08055
-60.151546,228,2117.708991
15.882844,107,2119.029787
12.848537,179,2120.714165
15.400004,90,2123.941848
12.400008,181,2133.629699
-28.917154,68,2137.365413
-45.48882,401,2139.496724
-39.082844,191,2147.531559
7.4769716,167,2148.419674
-62.199852,538,2149.815742
18.228426,96,2153.711718
15.531376,107,2159.472211
5.8828554,180,2159.570933
-10.4059515,262,2162.075887
-26.454414,62,2163.233658
16.848528,102,2167.754076
-44.048542,185,2170.134834
11.67696,125,2170.256945
-30.717152,77,2174.472351
-24.440203,96,2175.578067
7.697074,208,2179.414473
15.291172,116,2181.655949
10.994127,169,2183.543872
18.599998,88,2184.062741
-25.517157,61,2185.025398
17.297056,41,2185.844557
-23.571573,68,2188.583602
-27.63431,129,2190.92631
18.165684,107,2191.522869
-25.151472,61,2194.446283
17.11127,120,2195.265713
9.959811,169,2200.551662
13.682852,169,2203.163083
-26.814213,51,2203.163134
4.2627335,182,2204.731017
17.999998,93,2208.278587
-36.371563,141,2210.899266
9.248533,143,2212.497718
18.848528,44,2214.899655
12.248539,178,2220.37118
3.3999908,161,2223.475502
-12.000091,300,2224.491502
-31.634306,111,2229.510742
9.64854,185,2230.458659
-27.6402,115,2230.739044
14.000005,106,2235.480804
16.682842,83,2239.671195
9.282859,180,2240.16166
4.291175,190,2240.989982
-25.8,101,2245.70759
-27.16568,126,2246.67442
11.891178,152,2249.438156
6.7941265,167,2255.783171
-54.482903,205,2257.010958
-6.234352,196,2260.073494
-26.523045,109,2263.07225
-44.88287,222,2267.92879
14.925487,153,2268.441369
15.291171,116,2269.39375
18.93137,72,2272.756449
-25.234314,59,2272.981912
-26.971571,73,2277.0394
3.9112747,190,2278.968657
-43.95149,140,2280.636292
21.448528,19,2281.65294
21.648527,51,2281.811279
10.545589,133,2284.385626
15.711273,105,2287.331457
13.01422,117,2288.14771
16.482843,101,2292.725492
16.517157,103,2293.603496
-27.199999,68,2297.090482
-7.7373247,241,2297.191355
18.545584,108,2298.469568
-25.399998,77,2302.412945
16.365686,106,2302.759114
-7.7171545,127,2303.994454
16.482843,45,2306.460701
-31.082838,82,2307.359798
13.325492,148,2310.649084
4.31715,157,2314.859223
12.282849,147,2315.165916
11.131379,111,2316.55611
-26.288729,59,2319.771449
17.999998,93,2320.295408
-35.13725,135,2322.321727
17.979898,94,2324.792325
16.014217,87,2326.907893
16.214214,91,2329.773506
9.917172,191,2330.589703
15.614214,108,2335.577841
14.325486,121,2337.160704
2.291165,189,2337.259844
17.682842,97,2341.213023
13.917162,95,2342.843619
-24.385788,57,2345.985842
-24.585785,90,2346.339067
8.808342,178,2347.405839
18.048527,94,2351.417965
17.682842,92,2351.710964
-26.88873,111,2353.828444
-25.682842,63,2355.184021
-24.005888,78,2355.858932
20.53137,24,2356.713104
17.165686,96,2361.94949
-6.3515186,197,2364.81645
19.028427,107,2367.9301
-1.3515095,241,2369.327978
15.325487,151,2373.114244
16.931372,97,2373.203955
21.53137,21,2374.329136
19.497055,70,2376.818541
18.365685,71,2378.215885
-46.58581,165,2378.337181
18.2,47,2380.967869
19.965685,49,2381.078168
21.214212,21,2382.272272
-39.434315,121,2383.832561
21.448528,19,2384.82566
16.91127,102,2386.629234
16.711271,100,2390.056752
16.834314,80,2390.806947
11.200011,182,2391.836583
18.448526,91,2394.796935
16.448528,79,2394.961173
17.999998,93,2396.903634
18.345585,109,2400.785301
17.194113,119,2401.481704
-36.799988,117,2407.204661
4.517167,198,2407.727608
14.965692,165,2410.652928
19.965685,47,2413.223886
14.525486,121,2414.427586
13.242651,149,2415.649823
-23.082844,48,2416.069375
12.248535,105,2421.469107
11.408339,154,2424.565569
8.208344,181,2424.7469
15.256859,132,2429.082532
-29.448524,107,2430.844348
13.691173,142,2432.767738
18.379898,92,2434.14597
19.482841,83,2435.358484
20.214212,81,2438.540491
18.248528,69,2439.096545
-43.434334,144,2440.713968
-31.848522,76,2443.404253
15.814215,107,2444.65488
18.214212,36,2445.416313
19.745584,43,2447.73997
14.60833,154,2449.221107
15.282843,109,2450.577808
19.497055,69,2452.990829
17.497055,100,2453.261554
-24.385786,89,2455.536668
-32.91715,102,2458.522707
21.448528,19,2459.508437
17.765686,92,2460.360492
-31.634306,134,2460.455973
21.165686,39,2462.451539
-28.248524,73,2464.184417
17.194113,98,2464.67335
21.248528,21,2465.314585
13.076962,127,2468.953736
18.248528,92,2469.377334
17.282843,95,2470.250942
-25.165686,50,2471.829992
18.262741,110,2475.462516
19.028427,107,2476.135008
-27.765684,78,2479.772349
6.5255003,177,2481.607798
16.731373,98,2481.607849
21.53137,21,2482.784758
18.448526,70,2486.425482
13.125493,149,2487.812711
14.600005,131,2488.600919
21.199999,52,2489.329938
-26.385784,65,2491.749752
16.194115,105,2495.268356
12.179908,152,2497.083015
13.422546,141,2499.095202
16.834314,80,2499.405262
16.24853,80,2503.83499
9.765697,131,2504.242933
17.579899,96,2504.558718
16.717157,63,2507.578051
19.497055,84,2509.046422
15.594116,127,2510.797384
14.89706,112,2515.015713
14.165693,169,2519.841839
15.765685,106,2520.79671
-20.765686,33,2521.7727
-25.102943,39,2523.995883
-24.385788,75,2525.016039
-29.274643,347,2526.456024
17.365686,94,2529.797984
5.48285,134,2530.808533
-25.248528,60,2532.873317
20.33137,59,2534.087399
21.048529,21,2534.250105
4.1999903,156,2534.778022
-24.302944,53,2536.960978
17.365686,95,2539.366341
-31.488724,112,2543.013845
2.834298,162,2543.469166
17.814213,38,2545.102233
18.628426,109,2545.316484
18.862741,46,2547.613669
16.648531,98,2550.804602
21.331371,21,2552.105819
13.03432,159,2552.509245
17.579899,100,2553.482957
18.248528,71,2556.044513
12.614221,102,2558.133324
21.4,51,2558.929031
17.194115,117,2564.375926
14.994117,111,2564.78565
-62.400074,275,2568.211289
16.717157,81,2568.975095
21.565685,37,2570.161949
14.448533,89,2573.695519
10.248542,196,2574.714593
13.559806,125,2576.875366
-26.882841,61,2578.145541
-26.165684,54,2580.020828
13.794118,136,2581.401393
19.765684,59,2581.627748
-33.11715,90,2585.105741
13.062754,145,2589.513109
14.965692,165,2590.585825
-20.965685,19,2591.673025
15.000003,129,2592.326776
-29.93725,121,2596.240374
-31.551468,86,2596.360642
-31.302937,158,2600.758005
-27.85441,94,2601.392949
14.394118,155,2604.486011
-26.565683,102,2606.70141
11.482853,122,2607.215928
16.317158,65,2610.484502
19.482841,83,2611.026231
12.745593,142,2612.006989
18.448528,67,2614.6828
-33.537247,120,2617.023614
13.291176,143,2619.586639
-36.0544,131,2621.509887
18.214212,36,2623.277614
14.056857,124,2623.443742
17.297058,76,2623.536673
20.517157,38,2625.663084
19.545584,44,2625.936662
-23.654417,52,2626.488834
18.379898,96,2630.887585
12.8970585,135,2632.667567
15.594114,128,2633.085103
20.6,25,2634.237905
-24.688732,76,2637.401198
20.765686,40,2639.691578
13.925488,139,2641.888238
12.959806,128,2648.74824
-76.848656,354,2650.222482
-22.448528,45,2651.232923
21.565685,37,2652.288884
11.559806,121,2657.480839
15.159804,127,2658.743603
-30.951618,375,2659.517988
18.882843,43,2659.796494
-22.365686,44,2661.278244
20.565685,36,2661.655286
19.862741,63,2665.058894
14.214221,131,2667.006481
-31.117153,95,2670.178297
7.042658,185,2671.269282
-23.634315,71,2673.798943
10.794126,170,2676.033023
15.200003,128,2678.007861
16.882843,98,2681.23317
10.911282,173,2683.158738
8.697068,179,2687.434938
-24.502945,92,2687.920888
12.828436,143,2688.865716
-29.76568,82,2691.839478
-29.30294,80,2693.000353
16.917156,62,2695.174302
12.774018,145,2695.730633
16.379902,81,2700.085817
-34.668617,100,2700.643256
-34.0343,142,2700.819057
20.6,37,2702.232314
7.6000113,129,2707.509254
13.008333,148,2708.587815
14.531375,136,2709.291973
20.4,25,2710.576603
17.614212,79,2712.784898
3.1171424,161,2715.95497
13.208333,143,2718.058099
14.042648,135,2719.838003
13.600007,156,2724.091692
12.359808,131,2724.93419
-22.165686,44,2727.20498
-29.599997,63,2727.422607
-31.234303,168,2728.659032
12.759805,114,2733.228485
17.51127,115,2733.515617
18.400002,46,2735.804211
11.482855,181,2738.288246
15.297061,125,2742.384374
16.476957,141,2745.774298
-6.3515453,269,2747.888709
-28.648525,58,2750.930117
10.476968,172,2751.668344
13.6970625,155,2754.174186
17.882841,58,2754.174327
18.248528,92,2756.78389
-31.068619,102,2759.92144
6.2627544,149,2762.385885
12.628436,144,2764.749784
-25.337257,61,2765.87762
17.71716,111,2766.116309
18.482841,86,2769.774536
18.965685,86,2774.754239
8.511286,185,2776.635103
13.448534,120,2781.239807
-68.65454,316,2783.75371
-35.70293,145,2784.447685
18.614212,88,2786.27301
15.248533,104,2791.887095
12.891175,145,2792.569642
12.682851,163,2793.029171
16.497059,80,2796.987918
20.117157,39,2799.039477
14.442648,133,2799.260258
-28.971567,120,2799.603307
13.09706,143,2806.922979
-41.93727,146,2807.568576
22.199999,26,2808.427883
-36.0343,185,2809.492903
13.931377,153,2815.554861
13.52549,141,2815.76972
14.082849,168,2818.268782
9.959809,133,2822.840893
-45.331387,153,2823.741435
-22.965685,49,2825.404577
12.994123,158,2826.624422
20.014214,61,2827.055907
13.159804,112,2831.486262
16.131372,85,2831.637103
18.4,46,2833.922498
14.69706,150,2834.724707
-37.56568,103,2837.145119
-24.668629,58,2837.871534
15.697061,123,2840.511657
-23.668629,65,2840.622125
17.482843,112,2843.984081
11.965696,184,2850.660404
-2.2059357,235,2853.330757
-1.0059083,233,2856.31416
13.400006,116,2856.71428
17.965685,93,2858.19248
19.214212,44,2859.162068
20.297056,59,2862.270512
13.96569,157,2864.764094
11.42844,150,2866.272552
17.11127,120,2868.704819
-25.799997,97,2871.353809
-31.371563,130,2871.723459
19.297054,85,2873.327392
19.165684,85,2876.253382
19.814213,65,2877.090813
14.565692,124,2883.422875
12.759803,144,2885.286564
18.614212,88,2888.206723
19.13137,85,2889.873501
17.579899,40,2891.976516
16.848532,96,2893.402389
-41.24039,416,2895.047377
13.711275,142,2899.590754
15.648531,106,2900.60619
11.24265,139,2900.879448
18.794113,88,2905.476007
12.028434,141,2907.436854
15.945588,145,2913.101025
10.497064,124,2913.897395
-42.765686,121,2919.487053
6.765703,206,2924.534728
16.594116,121,2925.701399
19.082842,83,2928.872189
15.862748,121,2931.967473
9.917169,129,2935.541906
10.965698,189,2941.808488
-4.3373127,209,2946.343786
14.765691,110,2947.493226
-26.648527,65,2949.895496
