#{"t_start": 1654770089.853611, "env_id": null}
r,l,t
17.500002,105,1766.054853
14.0000105,160,1773.537089
-349.11087,3371,1832.358741
-33.600014,176,1840.54633
-48.50008,325,1858.19301
19.8,62,1861.165936
22.3,17,1862.233345
23.7,23,1863.388055
16.300005,117,1868.952726
-23.699997,77,1872.715217
-29.099998,131,1880.092898
21.599998,84,1884.388823
-12.000025,400,1903.389406
13.499996,145,1910.188924
-449.71704,4337,1926.847817
-155.70227,1917,2001.888683
-14.999918,470,2023.567745
21.6,44,2025.697442
-105.89926,879,2066.495041
21.599998,64,2069.580717
6.9999795,170,2077.459454
3.4999604,265,2089.640359
12.700001,133,2095.965249
-31.300007,213,2106.371205
18.400002,116,2111.952857
22.699999,33,2113.486982
-22.5,45,2115.620536
20.699999,53,2118.205732
12.400006,196,2127.608099
-23.699999,57,2130.484526
-66.299835,503,2154.076847
23.3,27,2155.387632
17.200005,128,2161.291104
20.0,80,2165.03658
-24.799997,68,2168.171838
-856.4428,8385,2172.755128
-26.199995,122,2178.416393
22.1,19,2179.353853
-42.000053,260,2191.441507
-555.40625,5874,2204.029355
23.3,67,2207.160091
-16.599962,446,2213.676218
-33.900017,199,2217.893965
1.8999294,321,2234.13503
-58.999977,410,2234.318012
18.100006,119,2240.503073
1.6999439,263,2247.217298
23.9,41,2249.208601
-4.3000865,343,2256.864531
-30.600012,166,2264.935078
-53.50006,355,2266.528994
20.8,72,2269.139841
20.599998,74,2270.751877
20.699999,73,2274.294381
-234.20387,2182,2275.634414
-23.0,70,2277.983745
-31.300007,133,2282.36759
-28.799995,148,2285.158715
19.200003,128,2291.066178
-60.09996,441,2311.850227
-38.599648,646,2312.675547
-24.799997,68,2315.144489
-38.700035,207,2325.636562
-1.2000595,292,2327.259171
22.1,19,2328.214473
-231.8063,2578,2447.236647
-274.009,3040,2471.757041
-35.10002,171,2480.711613
-11.100058,371,2499.200334
22.0,60,2502.025982
-128.90038,1589,2523.736885
-3.3000903,353,2540.466739
-106.299225,923,2545.012464
21.8,22,2546.058326
19.8,122,2546.198744
21.3,67,2549.268013
-23.5,55,2551.841999
4.5999646,234,2562.781397
21.8,22,2564.052268
23.3,27,2565.456075
-46.900074,329,2582.386759
-18.7,7,2582.819715
-20.800001,28,2584.296106
-22.1,41,2586.254401
-7.9000773,319,2602.594938
22.999998,70,2606.228837
22.699999,73,2610.121445
-43.00005,250,2623.473946
22.8,52,2626.113006
-246.8078,2808,2686.699043
-31.000006,130,2692.761825
-32.40001,144,2699.795316
-13.999964,440,2722.244956
-75.499725,595,2750.208184
14.5000105,155,2757.411489
22.3,57,2760.402727
-1116.0691,11482,2825.265891
-19.799936,498,2848.386383
-33.899628,639,2878.155672
18.900003,91,2882.545665
20.099998,59,2885.377728
-48.600082,346,2901.325298
19.3,47,2903.726455
-14.999983,490,2926.733424
-18.7,7,2927.133651
-21.0,30,2928.684052
-466.018,4480,2972.029022
-744.7701,7288,2974.441004
-26.999996,130,2978.140044
20.0,60,2980.936473
19.600002,84,2985.414268
21.0,50,2988.1664
23.6,24,2989.549282
-48.40007,304,2989.942772
23.1,29,2992.041322
21.699999,43,2995.398928
20.3,117,2997.461164
22.1,39,2997.544586
12.19999,158,3006.443567
9.399981,166,3014.639888
-12.100054,381,3017.322734
21.199999,88,3021.494544
-34.400017,164,3022.474013
21.1,49,3023.864275
20.699999,53,3025.009285
21.699999,43,3025.946199
19.699999,63,3028.935564
18.200003,78,3032.769664
14.100004,179,3033.716365
20.0,60,3035.747333
-42.50005,245,3047.569551
-21.5,55,3050.279433
22.3,57,3053.122206
21.699999,63,3056.202637
20.099998,59,3059.200878
-78.29968,603,3063.760859
20.599998,94,3068.432467
-41.400043,234,3071.139668
-46.700066,287,3082.204116
-38.600033,246,3083.039526
20.199999,38,3084.190246
21.199999,48,3086.523822
19.7,83,3087.240453
21.1,49,3089.053959
22.4,56,3090.111564
21.699999,83,3094.409754
-36.90003,189,3098.762383
-307.1116,3431,3099.416954
21.6,24,3100.215532
18.100002,119,3100.774587
14.300005,97,3105.203241
-49.00008,330,3118.356736
22.3,57,3121.164788
15.300003,127,3127.376768
22.4,36,3129.26484
21.699999,23,3130.459216
-30.599771,586,3134.849184
-43.999565,700,3136.464011
24.0,60,3139.642755
21.3,47,3142.626739
21.0,50,3145.302252
-23.4,74,3149.154994
-0.70006526,287,3150.599203
-59.899963,419,3152.866
16.900003,131,3155.89703
22.8,92,3157.590895
-48.00007,300,3170.927508
-3.300075,313,3186.317333
22.4,16,3187.13015
-86.19956,682,3191.193178
20.199999,138,3193.783991
21.9,101,3196.161973
21.199999,88,3200.480757
15.00001,150,3208.558
23.0,30,3210.606774
-25.499998,95,3215.435207
-44.90006,269,3227.889959
-18.1,1,3227.967581
21.6,24,3229.10991
22.099998,59,3231.898614
-95.49939,795,3233.434012
-18.1,1,3233.520767
21.3,107,3238.45308
10.199968,198,3241.150007
-24.699999,67,3241.599544
21.4,46,3243.759038
-30.700003,147,3248.020204
21.8,62,3250.936619
-25.199997,132,3257.029462
-46.700066,287,3257.113644
16.400002,116,3262.616681
-310.41144,3424,3317.020584
-145.89865,1299,3324.834591
-37.39968,654,3347.45226
19.699999,103,3352.272825
5.0999722,189,3361.128258
23.199999,28,3362.638152
22.0,40,3364.536275
12.700001,113,3369.908192
-22.499865,485,3392.536219
20.8,92,3396.83476
5.699967,203,3406.29136
10.199989,218,3416.355138
-94.398674,1284,3475.808049
23.0,30,3477.27019
15.400003,106,3482.237455
22.0,60,3485.134659
20.8,72,3488.555104
-757.8669,7399,3603.382334
-3.4000754,334,3618.801898
21.699999,83,3622.655426
8.199968,198,3632.014685
-57.99932,840,3670.810819
22.199999,18,3671.702124
-13.799997,438,3691.958307
21.999998,80,3695.719589
-30.100002,121,3701.332984
22.699999,33,3702.891395
-19.9,39,3704.720624
17.900002,121,3710.36848
-689.68353,6717,3799.914988
21.3,87,3804.009529
16.900013,191,3813.101874
19.100002,89,3817.287259
21.4,46,3819.494453
14.500008,195,3828.92626
18.000004,80,3833.457371
11.79999,142,3840.180792
-250.4078,2864,3844.747911
10.49998,235,3856.993356
15.900008,161,3865.028146
8.399985,216,3875.182842
20.9,31,3876.663577
-30.500004,165,3884.638987
23.7,43,3886.665815
-69.89914,959,3887.471124
-1241.8486,12260,3899.047262
-0.10004959,321,3902.137113
23.0,50,3904.746029
21.199999,48,3907.008113
21.699999,43,3909.021366
-13.800013,438,3919.859453
-4.3000865,403,3927.715211
21.199999,68,3930.989079
22.3,77,3934.561964
20.9,91,3938.749891
23.1,29,3940.10365
-20.300001,23,3941.233713
21.199999,128,3947.15953
22.699999,53,3949.637929
15.600005,124,3955.40117
23.5,65,3958.459312
22.199999,58,3961.190787
-156.20241,1922,3977.638195
-49.300076,313,3992.188872
22.3,37,3994.039183
-31.400005,154,4001.284597
-148.09859,1321,4022.660805
11.0999975,189,4031.593477
23.6,24,4032.789695
16.500006,135,4039.065531
-109.09921,911,4043.743785
18.600002,114,4044.423642
21.4,86,4048.674898
-25.099995,131,4055.287267
20.8,132,4062.297419
-33.200012,212,4073.79382
-83.09961,651,4103.914926
22.9,31,4105.391536
22.1,39,4107.252712
19.9,81,4111.162473
20.9,91,4115.39412
22.4,16,4116.170833
17.800005,102,4121.270234
-18.3,3,4121.444445
20.999998,110,4126.605647
-104.9986,1370,4197.82278
22.9,31,4199.299474
-351.311,3333,4210.096651
15.600003,84,4214.338061
-625.09875,6131,4217.093345
22.699999,53,4219.595628
-74.09975,561,4225.672436
2.0999532,339,4230.218878
8.79997,212,4235.689779
-145.59863,1296,4297.456541
22.4,56,4300.10585
19.100002,109,4305.227084
11.299983,167,4313.723511
-60.89995,429,4333.9615
20.100002,119,4339.456609
22.4,16,4340.277715
-488.0196,4740,4449.421731
-260.9055,2429,4462.143184
-108.59922,946,4496.411359
21.199999,68,4499.659476
4.199961,218,4510.386201
-111.69911,1037,4511.889016
21.4,46,4512.808679
21.5,25,4514.096962
20.1,79,4515.924505
21.8,82,4519.892128
16.600008,134,4520.584509
20.9,51,4522.97646
22.9,71,4523.294897
17.700008,163,4530.596911
21.399998,166,4531.053844
22.3,37,4532.433723
21.099998,109,4536.580803
22.499998,115,4541.959225
-36.100025,241,4544.381516
-20.7,27,4545.868797
22.099998,99,4547.14022
-21.1,31,4547.386239
21.3,27,4548.49244
-22.6,46,4549.611896
-19.800001,18,4550.471585
23.5,65,4553.5028
-25.399998,74,4556.949952
21.5,65,4560.271496
22.0,40,4562.557581
3.6999478,303,4563.42736
21.4,86,4566.930567
-35.500023,175,4571.954951
15.900008,161,4574.484969
22.5,35,4576.150895
20.3,97,4576.587138
-23.3,93,4580.936719
-6.300079,343,4598.750129
22.4,116,4605.056589
21.699999,83,4609.017069
-102.59929,886,4621.335293
8.299964,277,4622.204487
-20.7,27,4623.585358
21.3,67,4624.661486
19.5,65,4626.733549
-321.80923,3058,4773.274154
-429.71588,4177,4832.726432
21.9,41,4834.900668
10.999994,170,4843.314313
23.8,42,4845.455299
22.6,54,4849.453712
20.699999,73,4853.083694
22.599998,54,4855.623684
-515.62103,4976,5019.731704
-29.699999,137,5026.515583
-26.899996,89,5030.915589
22.8,32,5032.623357
20.0,80,5036.673936
22.8,52,5039.432263
-21.4,34,5041.093849
13.800005,162,5049.044779
22.4,36,5050.791229
24.3,17,5051.745673
21.699999,83,5055.676714
23.800001,42,5057.739733
-530.92194,5129,5108.789522
22.5,55,5111.44654
-19.800001,18,5112.424062
-20.4,24,5113.641307
-29.099998,131,5120.106856
-26.099997,81,5124.278704
-50.700085,347,5141.076274
-34.80002,168,5149.184407
21.699999,43,5151.218914
19.3,107,5156.396826
-22.4,44,5158.529785
-22.9,69,5161.861416
-38.700035,247,5173.896806
-13.999941,460,5195.887959
21.4,46,5198.116677
17.400005,106,5203.297137
14.00001,200,5213.239741
-64.0999,461,5235.769587
-1.7000614,277,5250.315719
18.900005,171,5259.330812
20.9,111,5264.73155
22.199999,38,5266.639863
23.9,41,5268.653444
21.099998,69,5271.990357
-453.11716,4391,5276.579543
21.8,42,5278.670295
-29.900002,199,5281.909921
9.699989,143,5285.779023
-19.5,55,5288.400844
-36.90003,189,5297.696298
-67.79984,498,5306.03015
20.699999,73,5309.743659
23.5,25,5310.951771
17.500004,125,5316.81682
22.3,57,5319.504241
-15.6999,477,5320.551417
2.2999406,297,5334.562088
1.3999199,346,5335.908644
17.800001,62,5337.554747
24.0,40,5337.890796
23.4,26,5339.141892
-25.599997,76,5341.217611
22.699999,53,5343.770875
22.8,32,5345.377984
22.3,97,5350.014748
-37.50003,235,5350.481878
22.599998,54,5353.035337
-8.500103,385,5368.366636
-9.600058,376,5370.963676
12.900004,211,5380.816137
-19.5,15,5381.578115
13.399988,146,5388.684553
21.6,64,5391.754089
17.200003,108,5396.892213
23.699999,23,5397.996753
22.9,71,5401.358099
21.699999,43,5403.430509
23.4,26,5404.690567
18.900003,111,5409.889743
20.6,34,5411.648893
21.9,41,5413.597229
21.699999,43,5415.708422
-31.000006,130,5421.821704
22.8,72,5425.239695
12.599996,154,5432.572796
18.700003,73,5436.163106
-18.2,2,5436.292518
-161.39943,1494,5440.17103
22.4,56,5443.208987
18.00001,140,5443.792069
21.8,82,5447.81719
22.4,56,5450.5142
21.6,64,5453.701769
5.4999204,325,5459.200773
19.100002,89,5464.194779
17.200006,108,5469.613365
20.999998,90,5474.970993
16.30001,177,5485.082707
20.6,54,5487.846979
-243.30759,2773,5589.936455
16.30001,177,5598.142846
-33.400017,174,5606.316744
9.699951,243,5617.699105
22.1,39,5619.547571
-21.7,77,5623.134516
21.699999,43,5625.167542
24.1,19,5626.076078
13.800005,102,5631.036933
22.699999,33,5632.857433
20.099998,119,5639.048841
20.9,91,5643.728854
-21.9,39,5645.655797
17.800003,122,5651.771458
-365.51187,3475,5654.717155
20.699999,73,5655.771641
20.199999,98,5659.780278
17.000008,190,5665.213662
-23.5,75,5668.92448
21.199999,48,5671.379603
-36.300026,183,5680.153671
-18.399866,484,5683.43415
23.4,46,5685.691109
16.700006,113,5685.691156
-24.4,84,5690.115383
21.8,102,5691.043266
22.9,91,5694.433172
20.5,55,5697.223922
17.100008,149,5698.476542
22.6,34,5700.834473
22.199999,58,5704.328544
22.1,19,5705.402824
-33.300014,153,5713.455407
-2.4000793,324,5730.849627
17.200008,188,5741.234919
-41.800045,238,5754.021929
-80.19898,1102,5758.612119
10.39999,196,5769.739368
3.099959,269,5786.286298
20.6,34,5790.314308
