#{"t_start": 1657021815.3003602, "env_id": null}
r,l,t
-23.185787,55,436.162776
-22.882845,123,436.491752
21.53137,53,439.170254
-23.082846,123,443.801637
14.325485,130,444.502429
-23.571573,94,444.779392
20.959797,85,449.237129
20.317156,99,450.266037
18.725483,118,450.534944
21.614214,53,452.346316
18.44264,59,453.770687
21.04264,83,455.352361
20.876955,65,457.414171
-22.971575,92,457.62052
21.53137,52,458.432213
14.6627445,96,462.86861
19.917156,101,463.33603
-24.371572,89,463.336078
18.242641,61,466.651576
21.448528,80,467.248669
19.917156,101,468.812388
20.276955,67,470.295588
18.44264,61,472.132198
19.917156,100,472.726752
20.876955,65,475.808064
-42.53727,147,478.370874
20.862741,104,478.486905
-37.90294,123,482.430401
21.048527,81,482.786097
19.599998,99,483.844106
-21.165686,53,485.782113
21.248528,80,487.004007
20.945583,85,488.681841
20.979898,103,491.48869
20.117157,99,492.478454
17.8,97,496.897194
21.097055,103,498.187179
21.145584,84,501.490494
17.599998,98,503.522312
20.862741,85,508.295623
18.448526,190,512.029207
22.794111,72,515.981261
21.482841,51,518.773876
21.282843,38,520.8789
-23.551472,55,524.057693
18.008324,161,533.075416
22.014214,36,535.153224
20.111269,72,539.20401
18.794111,97,544.752421
17.779898,157,553.850944
-38.75147,99,559.811265
20.8,154,568.501686
22.082842,67,572.348491
18.876955,57,575.579694
-18.2,1,575.729824
-5.460372,254,590.423878
21.408325,60,593.930683
19.082842,110,600.368876
-23.005888,58,603.868415
23.4,23,605.239739
22.4,15,606.175825
20.814213,141,614.431904
16.917156,140,622.532603
-21.06863,58,625.904837
22.882843,46,628.584679
-442.35226,2192,634.530283
21.565685,115,635.341421
19.111269,49,638.098047
22.794111,72,638.700464
23.482841,23,639.464114
21.565685,51,641.611925
-541.9574,2687,642.647028
21.13137,59,642.949333
21.082842,39,644.10692
-20.937258,40,645.494875
22.394112,73,647.142211
-23.86863,56,647.496344
19.648527,50,650.206012
6.048538,112,652.044061
19.882843,45,652.733252
22.93137,27,653.630233
-22.785788,52,655.806315
17.525482,163,657.136291
22.014214,36,659.284664
22.248528,108,660.102098
-18.117157,1,660.24471
22.428427,71,663.662979
17.608324,163,665.833318
-36.59999,106,666.838565
22.214212,35,668.139991
18.794111,97,669.808424
22.71127,70,672.446109
18.676954,97,677.930243
16.062748,166,679.575899
-36.634308,89,684.917477
14.57991,173,688.079017
-47.765717,144,693.266376
-42.46864,119,695.201564
21.682842,70,697.216313
19.076954,56,700.226008
-18.2,1,700.376037
-74.52268,643,704.551885
10.20002,207,707.130014
20.84264,106,710.808092
21.682842,70,711.250005
21.462742,34,712.81778
22.697056,28,714.467501
18.676954,58,714.673559
-18.117157,1,714.823223
-28.7776,372,722.278142
14.339708,156,723.728191
21.408325,60,725.742239
21.291168,60,727.679504
19.165684,110,732.588727
19.082842,110,734.062325
-23.405888,59,735.946254
23.082842,25,737.326744
-25.405888,68,737.888805
22.4,15,738.238297
23.282843,24,739.32156
22.2,16,740.268917
20.614212,142,746.154913
20.93137,140,748.057221
-80.73679,593,748.897927
17.0,140,753.745076
17.297056,120,755.441178
17.317156,138,755.678699
-22.365686,25,757.045304
-21.46863,60,757.486207
21.8,51,760.220702
19.93137,64,760.650076
-41.58579,143,763.730458
20.111269,64,764.159792
22.682842,47,766.25366
20.965685,117,766.685673
18.994112,50,769.384486
16.131374,106,769.901884
23.4,24,770.823665
21.165686,117,773.072387
19.66274,68,774.004287
20.448528,63,774.688649
18.71127,50,776.215199
23.682842,23,778.186873
-23.93726,57,778.955228
21.53137,36,781.117939
20.931372,60,781.910936
23.014214,27,782.885037
-53.000046,226,788.947057
18.214212,117,790.210633
-18.117157,1,790.351341
-21.634315,42,791.629263
-24.634315,116,798.601484
-5.0946856,272,798.881207
-41.40002,172,800.792303
21.331371,37,801.137199
20.697056,42,801.240642
23.614214,24,802.678822
18.64264,95,806.726812
19.214212,112,808.882991
-18.117157,1,809.01817
-37.468624,113,813.405466
11.076965,215,813.523995
18.297056,37,815.783823
22.165686,29,817.603133
17.676954,111,820.46317
19.1799,34,822.610678
-33.888718,103,824.116687
23.214212,26,824.357189
20.965685,98,830.43738
-89.16579,343,830.778044
16.579899,106,831.281869
17.214212,120,838.073129
15.628435,151,839.215598
-22.365686,26,839.587577
17.394112,183,841.245144
19.965685,64,843.179044
21.559797,78,843.689672
19.828426,66,846.914572
20.476955,108,847.395771
-24.00589,79,848.120458
18.06274,40,849.574771
23.048527,30,849.774866
23.214212,25,850.973373
21.359798,81,851.442966
19.448526,48,852.489923
-17.834314,19,852.608524
17.579897,102,856.927459
-31.717148,106,858.70042
17.014214,143,860.699008
19.979898,40,862.871205
17.814213,117,863.470547
20.394112,105,864.568824
-23.365686,31,865.277158
19.848528,65,868.751561
19.545584,81,869.012209
17.676956,118,869.488044
21.379898,39,871.172298
21.234314,93,874.498401
9.994116,116,875.160554
18.242641,95,876.397877
21.1799,44,878.711965
22.199999,89,879.38156
21.24264,82,879.649458
-17.951471,19,880.787644
23.414213,44,881.341086
-18.682844,61,883.083632
-34.117146,117,887.591897
18.84264,116,888.119249
17.676954,135,890.784936
21.745584,99,893.785843
-19.800001,52,893.935657
-20.282843,38,896.359248
23.33137,45,898.772198
20.428427,85,898.902235
-6.2059274,238,901.480574
