#{"t_start": 1655541706.2973366, "env_id": null}
r,l,t
21.1799,37,1227.715816
-23.86863,94,1232.527498
22.282843,28,1233.997947
19.897057,50,1236.587557
22.199999,26,1237.915568
-25.717157,42,1240.03754
-20.0,30,1241.865234
9.594124,149,1249.238538
20.297056,38,1251.130405
-1087.7213,5444,1253.045498
-126.99899,881,1256.338947
8.648538,135,1260.158499
-30.902931,176,1260.562328
-27.317154,96,1261.484534
-22.751472,82,1264.403296
15.876956,59,1267.301826
16.000006,141,1267.724332
18.165686,90,1272.597402
-39.95162,328,1279.101458
14.891173,93,1284.469682
-22.585787,67,1288.068032
-18.717258,303,1289.54765
12.379907,109,1295.137739
2.7313747,142,1295.43329
-160.83337,753,1307.650406
-17.785881,281,1309.502627
15.165691,101,1312.705497
20.365685,64,1312.705546
20.745584,62,1316.873209
-98.01423,445,1319.547395
-24.88284,111,1323.604075
16.379898,62,1327.320036
-36.200153,393,1342.701907
-21.482843,101,1348.017715
18.862741,36,1349.831169
-77.35454,639,1350.174908
-22.55736,109,1356.36238
16.3598,84,1360.469465
-94.171036,644,1362.741767
-9.800044,191,1369.582579
3.2970493,145,1369.689631
12.765692,75,1373.311793
16.648527,123,1376.033122
-67.63407,637,1382.74058
-36.832027,399,1394.278986
-45.991787,399,1405.271737
-56.337326,214,1416.131197
-73.84033,389,1416.35275
-121.70207,784,1418.747544
14.351476,100,1421.535428
19.53137,67,1422.29465
20.165686,66,1425.618918
17.434315,58,1428.454091
13.648535,181,1430.900804
-10.351516,300,1432.107848
5.4142275,189,1438.343309
23.331371,24,1439.581042
14.282848,180,1441.177257
15.179901,72,1443.217981
20.1799,48,1445.588828
-20.785788,34,1447.295407
19.4,48,1449.721414
-16.171635,244,1453.680024
21.8,37,1455.713341
-217.1006,1282,1503.547854
13.317164,152,1512.57787
21.214214,59,1516.103634
21.365685,33,1518.110573
-22.785788,28,1519.831259
18.145584,59,1523.285331
17.359798,85,1527.853953
-221.05183,1339,1528.486236
-210.89815,1291,1531.726822
13.317166,172,1538.52181
17.317156,99,1544.54902
-106.16555,457,1554.252148
-16.06871,262,1558.615261
-21.6,60,1561.502492
5.165693,150,1561.65244
-64.24008,564,1563.294256
19.331371,82,1565.810567
15.614216,70,1569.223193
9.02844,137,1570.195726
18.614214,35,1571.204666
-23.717157,33,1573.04475
14.848533,69,1576.547338
8.822548,149,1578.08479
20.965685,41,1578.702371
10.428435,105,1583.596406
16.794117,130,1585.679354
-60.517063,526,1589.341055
16.3799,68,1589.341121
18.13137,70,1592.859658
-25.862741,107,1594.76404
22.214212,53,1597.511187
-19.268703,284,1607.902977
18.028427,75,1611.904677
17.048529,117,1617.848788
23.53137,26,1619.185678
-57.743084,498,1623.611245
-29.571566,103,1628.902372
16.682842,45,1631.235337
-216.54967,1068,1639.145805
11.882854,161,1639.357324
18.282843,53,1642.072857
19.745583,107,1646.000314
4.7656946,124,1653.308533
-29.268625,110,1658.991087
-20.951471,58,1662.027501
-41.397705,404,1664.857472
17.765684,76,1666.013184
14.614219,108,1671.948795
16.691172,117,1678.766308
-205.83205,1171,1683.207548
11.248533,95,1688.78847
15.034321,138,1696.477054
16.8,109,1702.256028
23.717157,39,1704.230582
-111.97072,756,1706.980021
4.974025,216,1718.380298
-72.9315,301,1720.034394
14.165688,65,1721.769609
18.682842,48,1724.774142
9.717164,181,1731.28443
-31.102932,127,1733.060426
14.131374,94,1737.240907
17.194113,102,1739.441946
17.848528,154,1745.629526
18.497055,35,1747.427761
-1.6946461,215,1750.448344
14.608329,85,1754.743953
4.7999983,155,1755.274596
19.848528,41,1757.570982
21.282843,51,1760.214966
19.545584,72,1763.852024
22.482841,32,1765.466034
-84.0688,403,1776.096951
1.0627449,222,1777.347476
15.165687,52,1779.930297
17.959797,86,1780.63274
-393.70657,1911,1784.226741
-27.646084,117,1788.007106
17.400002,69,1788.362086
21.331371,21,1789.506099
11.931383,187,1791.201257
-22.240202,68,1791.657435
21.414213,21,1792.756671
