#{"t_start": 1655032240.3025148, "env_id": null}
r,l,t
18.897057,47,2644.740942
-20.634315,37,2646.531157
18.882841,68,2649.901601
6.6828566,215,2654.566481
-23.234314,26,2655.846766
19.53137,91,2660.230382
3.1656666,257,2662.671776
-123.05403,557,2666.760765
14.159802,158,2670.443943
10.0970745,211,2670.912308
21.565685,55,2673.746418
16.497055,127,2676.782993
-23.785788,53,2679.267953
19.648527,141,2680.42086
-20.4,11,2681.015261
21.1799,41,2681.307356
-8.765773,327,2682.873097
18.276955,100,2685.822095
20.448528,86,2686.91779
15.42843,118,2687.0069
17.8,118,2692.279597
19.248528,68,2695.556898
5.682849,184,2696.565151
21.66274,38,2697.360506
-21.765686,20,2697.541568
19.917156,41,2699.282953
19.282843,82,2701.350899
22.614214,46,2703.461089
-15.363315,339,2703.866662
22.497055,32,2705.551416
18.048527,137,2706.49842
14.71127,135,2714.039233
13.828437,195,2716.568066
15.048533,131,2721.34509
18.497057,89,2721.557575
15.28285,143,2729.305187
9.779911,152,2730.010511
-25.468628,43,2731.782955
21.682842,55,2733.159124
18.599998,94,2738.463769
-37.84853,156,2740.591537
22.448528,33,2742.465164
19.111269,115,2744.93691
12.497072,182,2752.60927
15.497059,160,2753.928317
-26.68284,101,2758.405481
20.93137,55,2761.503931
13.408334,184,2764.29285
18.014212,96,2766.867829
20.325483,85,2769.015624
22.082842,49,2771.683676
19.53137,44,2774.069162
11.394121,133,2774.163921
16.64853,73,2778.216492
-11.668697,220,2786.165159
-14.371562,154,2786.632195
-309.94836,1521,2788.899211
20.682842,55,2789.398999
16.325485,127,2792.311898
18.599998,90,2793.045631
20.448528,42,2794.23439
20.834314,33,2795.733672
-22.800001,65,2796.179088
15.648528,150,2796.511718
17.979898,60,2800.345933
12.691172,156,2805.664465
5.697076,209,2813.332987
-85.75162,387,2819.572043
12.848533,113,2819.572106
13.036761,118,2825.179472
8.1799135,142,2826.749689
18.311272,72,2830.846982
-101.44006,488,2832.6237
-20.634315,35,2834.267257
12.117164,117,2836.516459
5.3941317,223,2837.071142
16.256855,131,2841.156991
-29.854412,127,2843.378274
17.897057,56,2846.586808
15.848534,103,2846.999568
22.93137,30,2848.437899
19.945583,90,2853.408306
18.745584,55,2856.61324
23.8,19,2857.739733
7.7799206,230,2860.21748
10.648543,208,2869.642534
14.262752,170,2869.895256
17.697056,87,2873.833534
20.945583,45,2875.8201
-103.97687,719,2876.4578
10.15981,140,2876.457863
21.71127,57,2879.060204
17.814213,116,2882.598477
17.317158,94,2883.785093
16.691172,165,2885.123506
-22.951473,69,2888.554042
12.097065,161,2890.881759
-18.682842,4,2891.144271
-22.28873,47,2893.49357
18.062742,39,2895.372672
-51.26278,238,2895.906984
20.428427,46,2897.675965
18.345585,55,2898.629147
-27.702942,94,2903.11005
-23.800001,30,2904.582844
-23.482843,87,2908.683586
23.365685,24,2909.850849
13.814221,157,2917.123927
18.648527,50,2919.496175
-31.414207,65,2922.816585
21.062742,59,2925.544834
21.414213,23,2926.622645
19.579899,42,2928.600653
17.317158,153,2935.695962
-170.11612,820,2936.545167
21.097055,61,2939.419219
16.214216,110,2940.984207
21.2,36,2942.710427
16.994112,107,2944.737645
6.828447,218,2953.165591
5.0000076,210,2954.685165
17.4,75,2956.895341
21.517157,49,2959.228673
-39.50294,190,2963.919069
15.697061,149,2966.424319
-27.405884,73,2967.442641
21.482841,58,2970.176397
17.862743,93,2970.870432
-18.8,21,2971.255906
17.848526,114,2976.208185
15.862746,121,2976.883192
-20.165686,12,2977.488663
-334.7461,1902,2979.95054
18.048527,97,2981.007755
-35.571564,133,2983.900109
