#{"t_start": 1656683569.3775065, "env_id": null}
r,l,t
-34.317146,108,1962.914921
-64.01997,512,1983.975049
-121.90196,832,1984.111065
19.234314,50,1986.356095
18.84264,66,1987.323384
-49.868702,510,1988.01959
14.69706,142,1993.523241
23.048529,25,1994.756278
18.579899,75,1998.378457
20.117157,98,2003.177949
-77.606026,381,2006.143004
14.60833,88,2010.443476
-0.4745342,210,2013.680523
-129.03398,537,2014.612082
-48.400032,151,2021.474594
-36.28872,136,2021.629087
18.199999,63,2024.60756
21.414213,35,2026.29908
18.345583,117,2027.34789
11.394122,116,2031.863234
11.448539,162,2034.992867
17.517157,88,2036.118752
-18.882843,3,2036.32945
-21.240202,64,2039.518771
-72.63392,631,2041.790727
9.442655,157,2042.78156
18.214214,48,2044.055174
17.331373,102,2044.386013
18.697056,47,2045.12032
-23.882843,31,2046.608573
-20.723045,60,2047.069258
17.159798,65,2047.623576
-18.482843,3,2047.828526
18.448528,55,2049.399605
13.131374,81,2051.276524
-22.040203,68,2052.919817
16.16569,124,2054.068865
20.365685,46,2055.164407
14.000005,80,2055.26264
10.525488,141,2060.888406
13.66275,124,2061.16459
8.711286,146,2062.297316
20.145584,67,2065.542388
19.648527,102,2066.189557
22.73137,26,2067.533888
22.13137,16,2068.341705
21.365685,21,2069.374672
20.331371,27,2070.70276
-49.04023,187,2074.853607
-29.634449,332,2077.221522
16.282845,106,2080.008227
-13.84026,240,2082.311329
18.628426,114,2082.770906
21.882843,19,2083.283322
-27.52304,81,2083.961505
19.8,60,2086.311126
18.194113,75,2086.608489
-21.751472,66,2087.401706
14.856862,148,2094.777467
14.000007,155,2095.934136
19.959797,69,2098.464359
-26.220097,83,2100.348239
15.794115,79,2102.66793
-22.937258,35,2104.509365
-18.634315,26,2105.831529
10.24854,129,2111.899979
19.179897,86,2116.004379
-91.01434,386,2119.193956
-19.2,6,2119.525735
12.414222,127,2122.205802
-88.1166,706,2122.37183
8.3255005,174,2130.880166
5.5455947,186,2131.610471
22.214214,30,2133.189264
19.188225,96,2138.201775
-40.674694,388,2139.237818
17.297058,56,2141.22392
18.979898,94,2145.670945
16.09706,129,2151.758199
-22.917158,21,2152.782658
22.448528,14,2153.507185
7.4970694,164,2161.328333
19.0,51,2163.792023
18.814213,131,2170.099718
23.448528,23,2171.220937
21.1799,61,2174.110698
20.434315,96,2178.640095
-158.88724,1017,2180.558238
8.242651,166,2187.074715
-90.91668,598,2214.564565
17.882841,66,2217.598492
22.579899,28,2218.914716
20.394112,82,2222.719255
17.234314,89,2226.863418
5.6828566,195,2236.024352
-4.225985,123,2241.891273
6.814226,155,2249.136354
16.642643,67,2252.287909
-18.882843,4,2252.54297
17.082844,120,2258.173199
-2.3574018,216,2268.335097
19.814213,64,2271.447125
-50.474464,514,2298.923502
19.194113,71,2302.250189
14.456859,140,2308.983032
11.159809,112,2314.198604
16.662743,82,2318.009106
-21.682842,18,2318.990896
16.917156,72,2322.32357
3.6911619,210,2332.237249
13.200006,118,2337.801913
11.911278,130,2343.971502
8.111285,167,2351.914211
20.8,93,2356.204737
17.965685,54,2358.730765
-69.888466,574,2387.225148
-45.73139,219,2397.352833
17.97401,123,2403.198268
-10.48289,202,2412.46572
15.414219,84,2416.389877
-1.0544312,176,2424.597453
9.848535,114,2429.850592
-1085.122,5401,2439.208976
-15.3373375,263,2442.520062
22.1799,31,2443.986467
12.400006,108,2444.307136
-19.882843,9,2444.486898
22.862741,27,2445.634863
15.082847,101,2449.354039
-26.117153,101,2450.539135
18.545584,73,2452.904058
-1334.6832,6606,2455.862901
13.511273,104,2457.81895
-43.400013,171,2458.684898
17.608328,71,2459.237486
13.000006,110,2463.04961
6.691185,138,2465.716659
20.234314,60,2465.928211
-45.234333,160,2466.407854
20.979898,56,2469.276559
-20.26863,17,2470.153298
22.448528,14,2470.900556
16.648533,196,2475.600655
-20.668629,41,2477.634353
-32.537247,139,2477.634418
-11.854472,283,2479.991838
22.379898,52,2480.200883
-19.8,9,2480.695788
-22.517159,64,2480.882587
20.53137,27,2482.268448
22.165686,17,2483.115244
22.282843,16,2483.911898
20.414213,26,2485.162435
19.599998,89,2485.162497
17.676954,123,2486.284478
21.228426,43,2488.329392
16.511272,74,2488.800582
15.676958,112,2490.648268
21.882843,19,2491.561934
