#{"t_start": 1656927643.6739788, "env_id": null}
r,l,t
12.394127,231,1473.704897
-38.3693,477,1498.83889
8.594121,99,1503.858172
-21.551474,136,1510.558603
5.4970655,140,1517.451941
18.188225,161,1526.125335
20.125483,126,1532.270362
-20.054417,75,1536.023948
18.93137,80,1539.830792
21.862741,52,1542.356227
-1183.9542,6107,1546.279154
18.111269,60,1549.249703
13.768131,148,1550.17573
16.38823,126,1556.58656
-18.6,3,1556.883538
17.188227,165,1566.282472
19.559797,91,1570.895934
-47.551563,467,1574.330877
-19.848528,13,1575.145151
20.208324,87,1575.611484
20.6,41,1577.371668
-18.2,1,1577.499763
20.048529,68,1579.257046
22.276955,55,1580.70913
16.214214,133,1587.576865
-26.357353,192,1589.807987
17.476954,122,1595.900556
21.31127,120,1602.248679
12.891184,229,1603.878312
18.21665,168,1612.016691
-23.151472,53,1615.083913
-18.0,1,1615.316827
12.642652,209,1616.050529
21.165686,53,1619.136989
17.228426,122,1623.346464
-26.64609,137,1628.541685
17.133814,206,1635.240006
16.148027,179,1645.082435
19.822538,109,1650.646176
-25.211775,152,1658.65896
-22.151472,44,1661.375133
-43.59169,160,1669.172414
19.119595,136,1676.231514
-18.2,2,1676.429466
16.5397,129,1683.256429
-3755.439,18937,1754.77775
19.105381,81,1758.76003
18.545584,152,1766.733016
23.482843,24,1767.945291
16.862741,92,1772.438729
21.262741,79,1776.363474
-21.517159,78,1780.554926
-20.737259,40,1782.555264
15.462747,124,1788.77509
17.711271,177,1797.957563
13.939701,173,1806.793793
19.234314,47,1809.103356
16.105387,140,1816.463269
-27.308979,403,1839.424302
19.856853,110,1846.337029
-24.646086,142,1854.011105
23.13137,24,1855.358162
-2.5230846,214,1866.928942
19.359797,170,1876.332232
18.897055,108,1882.393847
22.565685,49,1884.94645
19.394112,68,1888.56658
-25.563246,110,1895.273758
13.250974,160,1904.049661
-47.914722,518,1937.553121
-18.8,4,1937.836216
4.3681192,210,1948.921544
9.697062,196,1959.25228
17.311272,117,1964.99464
21.414213,63,1968.143502
19.111269,132,1975.063893
22.331371,28,1976.428136
-1282.41,6571,1977.450292
19.365685,69,1980.52976
-31.902933,131,1984.743986
21.014214,82,1985.0018
16.194115,60,1988.299313
17.862741,153,1992.788952
19.097055,131,1999.797915
-21.565685,43,2002.835833
-21.234314,23,2004.220448
-30.240194,186,2014.746269
-180.6675,902,2037.248388
-20.965685,19,2038.440369
20.6,41,2040.707275
-18.6,1,2040.848377
