#{"t_start": 1656846483.8674724, "env_id": null}
r,l,t
16.111277,126,14.510621
14.111277,126,14.513083
15.628436,128,14.726955
20.0,39,16.530695
20.0,39,16.530743
20.199999,38,16.658823
24.248528,17,17.478989
24.248528,17,17.479039
24.248528,17,17.599091
17.745584,62,20.632722
17.145584,65,20.972176
17.345585,64,20.972226
16.27107,134,27.929869
15.671068,137,27.929919
15.988226,135,28.223143
17.539698,192,38.885825
17.139698,194,39.173905
12.9397,195,39.452447
-26.371567,116,47.547383
-26.688726,119,47.6704
-26.771566,117,47.852965
16.517157,57,50.609636
18.234316,58,50.847562
16.317158,58,51.086283
17.66518,173,60.200276
17.348022,175,60.627209
16.865183,177,61.027646
-21.06863,66,64.91418
-21.26863,67,65.303064
-19.06863,67,65.615134
17.242641,65,68.521875
17.84264,62,68.722083
17.642641,63,69.108122
18.84264,138,76.135794
19.325483,136,76.135842
19.525482,135,76.518466
16.416653,180,85.801075
18.616653,180,85.801125
16.616652,179,86.006476
19.317158,31,87.395565
19.117157,33,87.566116
19.717157,30,87.566164
22.282843,53,90.118253
22.282843,53,90.44977
22.0,53,90.449818
16.1196,195,101.946992
15.402443,198,102.051593
14.802448,201,102.345019
-19.571573,33,103.72699
-19.571573,33,103.85253
-19.571573,33,104.166728
18.925484,71,107.385298
18.725483,72,107.553862
18.84264,71,107.824522
20.482841,39,109.542442
20.282843,40,109.870098
20.682842,38,110.141513
-23.268631,129,117.027298
15.939699,193,120.239421
16.739698,189,120.375718
-18.771574,66,120.728833
-18.771574,66,124.31296
-18.771574,66,124.47718
21.13137,114,127.375193
20.93137,115,130.531495
18.73137,116,130.711399
5.62255,161,135.528048
15.222543,113,136.228909
23.165686,22,136.730038
23.365685,23,137.662498
-20.571573,55,139.969525
-20.371572,54,140.819946
18.208326,78,143.932877
18.208326,78,144.714864
18.594112,56,146.83941
18.594112,56,147.647331
20.339697,129,153.284469
20.139696,130,154.080559
19.165684,66,156.609557
-2.317176,173,163.483698
16.545584,187,167.472447
-19.2,6,167.898044
16.145586,189,174.181511
-19.2,6,174.582363
15.630869,159,176.607172
15.630872,159,182.900263
18.145584,155,184.643065
16.056854,90,189.165079
18.46274,154,191.396933
14.899504,210,200.88725
19.476954,49,203.316995
16.608326,187,213.50201
-1083.1508,5364,463.094612
18.456852,143,470.317039
7.5740223,235,483.037101
18.08528,163,491.538009
20.462742,44,493.736698
-643.0541,3420,654.765167
11.90539,221,666.946021
19.565683,105,671.981474
19.194113,100,677.1677
20.076954,166,685.547963
21.862741,35,687.242009
15.731374,141,693.967201
17.579899,57,696.682942
-21.234316,34,698.399315
18.95391,135,705.438444
19.50538,139,712.536017
13.953919,219,725.7582
10.319604,240,739.371209
22.897057,45,741.601747
-196.2866,1226,800.489775
19.365683,142,807.420899
19.945583,41,809.465471
15.491171,114,815.296243
-23.220102,88,820.620904
21.462742,120,826.869859
12.085295,217,839.185749
-38.84624,391,857.969306
17.808325,119,864.072135
15.430869,165,872.601493
-33.328915,211,885.821744
22.965685,24,887.17815
20.608326,142,894.620683
16.056856,175,903.958794
19.897055,105,909.129156
-3049.4194,15420,944.923392
-130.13615,929,956.920261
14.8651905,219,957.601427
18.71127,53,960.417386
21.779898,114,963.81973
-3345.0842,16916,966.137073
23.365685,23,967.454468
-20.68873,55,970.572687
15.325492,184,971.394924
17.602438,147,972.12176
18.408327,77,974.661284
20.379898,78,976.237914
18.794111,54,977.678219
19.822538,131,984.553668
14.2828455,166,985.230627
20.648527,59,988.046006
18.588223,157,994.414135
16.145584,190,999.243739
-19.2,6,999.661604
-81.63391,571,1003.651862
4.719611,193,1005.790691
14.7137165,164,1009.345626
16.656855,151,1012.606555
14.830872,164,1016.260373
-18.8,5,1016.696359
17.945583,156,1019.263996
17.456856,73,1023.007102
9.517167,141,1024.604403
12.77402,208,1025.5902
19.165684,105,1031.204416
18.968122,158,1034.993793
14.865193,220,1036.481138
20.579899,43,1037.365877
18.028425,56,1039.513113
16.3397,169,1040.990788
18.082842,105,1043.949898
19.297056,55,1044.738592
13.925495,191,1051.940092
14.476957,123,1052.432638
19.765684,64,1055.875778
14.588229,207,1056.896501
-23.654417,154,1061.115843
19.882841,103,1062.341202
16.856853,151,1064.201602
19.194113,100,1069.259995
15.634325,203,1073.637932
19.248528,70,1077.203918
12.174025,221,1077.447151
17.042645,171,1078.761023
22.062742,35,1080.872634
18.68528,160,1086.154118
16.965689,134,1087.616721
20.7799,43,1088.410718
12.865194,209,1088.716685
20.697056,41,1089.889653
18.745584,54,1091.520129
-21.234316,35,1091.75433
18.482841,103,1094.226868
19.248528,85,1097.104137
18.871067,135,1100.551604
21.008326,83,1102.298685
16.905384,197,1106.088007
20.8,82,1106.67543
16.82254,151,1109.38922
19.399998,105,1113.852185
15.925487,189,1119.28789
19.31127,99,1119.88875
10.836768,234,1124.533568
18.091167,157,1129.58886
17.759798,167,1130.662464
22.262741,34,1132.58007
17.194113,126,1136.338153
8.48529,249,1138.890536
17.44853,132,1139.370491
18.945583,86,1140.866699
22.979898,45,1141.500405
17.979898,46,1142.015276
15.931372,59,1145.290886
14.22844,174,1151.094323
18.07107,139,1152.916402
-54.82605,229,1153.8101
18.848528,145,1159.155552
17.497055,142,1161.476171
15.462744,64,1162.734289
-18.8,4,1163.13764
-9.694701,295,1170.144987
17.165684,161,1172.198373
-48.303,238,1178.981512
17.622543,199,1184.142902
11.319613,223,1184.424789
20.979898,123,1186.340802
15.800005,112,1191.762857
16.60244,208,1196.84857
17.81421,130,1198.444274
23.1799,46,1199.238989
9.285299,231,1199.414781
22.93137,30,1200.311704
16.353912,115,1205.683193
15.291172,121,1212.072027
14.348029,160,1220.507736
-40.606037,438,1223.849143
-24.434313,136,1234.059897
20.145584,40,1237.094506
-3.9916983,201,1251.94443
-36.90293,152,1262.801473
-159.52151,962,1263.611055
23.297056,45,1266.574743
21.66274,34,1268.787376
21.262741,122,1271.035428
12.202452,217,1286.099965
16.15391,116,1294.453201
15.8911705,128,1303.626961
-44.7207,501,1304.316383
-22.234316,68,1309.327507
15.548028,164,1315.728111
-50.07212,526,1347.650927
19.876955,75,1353.220203
22.614214,28,1355.331209
-23.317158,52,1359.766227
-529.4715,2598,1411.06024
20.565685,25,1412.907703
20.291168,144,1423.03409
12.97402,180,1435.642744
19.297054,107,1443.075064
-1.4201119,255,1460.682053
21.7799,114,1468.484535
17.00244,149,1478.795907
20.297054,78,1484.247809
13.165693,171,1495.95027
18.622538,157,1506.597419
-0.6804058,230,1521.992478
15.030868,164,1533.06424
9.44266,247,1549.657215
12.082854,138,1558.966205
18.565683,108,1566.47486
17.42254,163,1577.738146
23.579899,44,1580.8156
15.076961,130,1589.848573
-31.33725,180,1602.071113
-22.565687,61,1606.159879
18.33137,75,1611.265989
-767.6061,4073,1642.31958
-21.565685,35,1644.690942
19.24264,89,1650.50184
19.174011,70,1655.399232
-151.92212,753,1661.599675
16.91127,142,1664.964113
19.228426,52,1665.287117
18.882841,86,1670.963582
-37.23431,93,1671.280056
-22.08873,52,1674.509733
20.214212,41,1677.245563
15.553913,159,1681.771459
17.02254,168,1688.126764
18.822538,177,1693.245716
18.628426,135,1696.96014
-18.8,3,1697.235111
-37.943142,175,1704.694058
13.745592,122,1705.315427
