#{"t_start": 1656758773.1581383, "env_id": null}
r,l,t
22.082842,32,1156.457499
9.200011,127,1159.755327
-12.600072,229,1160.297708
19.048529,38,1161.823444
10.400008,158,1164.484722
21.228426,57,1167.402164
12.682848,116,1167.828032
-22.405888,65,1171.146781
-24.634315,118,1173.605326
19.048527,79,1175.454895
-23.2,47,1178.011183
4.456864,138,1180.875261
19.282843,92,1182.54863
-100.5514,430,1182.739935
16.297056,45,1183.186555
17.242641,82,1186.569396
-19.634315,11,1187.123731
8.559811,132,1189.133958
-31.351465,100,1191.926535
-29.717154,66,1192.346368
-12.600066,228,1194.159217
21.965685,50,1194.403117
22.317158,47,1194.749463
22.097055,36,1196.52286
16.69706,93,1201.742293
-53.805958,252,1208.500866
-6.5574093,231,1214.387288
16.442644,96,1219.271919
13.931379,202,1219.461941
-19.151472,8,1219.898344
-24.082844,29,1221.502157
20.248528,40,1221.502217
15.0485325,107,1227.206866
-34.60588,108,1232.725134
-10.034392,282,1236.15701
18.965685,84,1240.347488
16.282843,194,1242.630337
19.565685,68,1243.954783
-24.95147,74,1247.92329
18.994112,119,1248.906954
-27.537258,65,1251.213764
-25.565683,76,1255.267488
10.400014,214,1259.840901
17.511269,110,1260.710685
21.014214,41,1262.664062
14.634319,126,1268.588322
17.579899,42,1270.604067
-64.185875,252,1271.892194
21.048527,93,1275.133841
-326.03452,1590,1276.619688
20.66274,99,1279.986339
-29.088724,87,1280.834313
20.717157,35,1281.730776
13.64853,58,1284.708246
-36.000168,399,1300.395432
-124.4741,599,1301.230963
-69.38591,343,1301.423984
23.4,42,1302.585644
-26.571571,65,1304.863162
5.828438,165,1313.524265
-55.931435,227,1313.524329
17.599998,88,1317.817721
16.008327,115,1319.288919
-23.123158,347,1320.727065
2.1999767,168,1328.065263
-50.820145,198,1328.261466
16.648531,199,1330.926312
19.428427,67,1331.578384
14.200006,106,1333.588101
21.214212,60,1336.630184
8.579912,123,1337.431134
18.13137,52,1339.356804
-44.282856,130,1344.473063
-22.385788,71,1348.385267
22.497055,71,1352.14238
16.800001,171,1360.916075
-72.21145,589,1362.764763
21.111269,118,1367.083449
-71.625694,598,1370.944342
10.600017,213,1378.439528
0.62841874,177,1387.899416
-76.33685,605,1394.78236
19.248528,145,1395.502292
21.545584,35,1397.383136
-138.50232,623,1404.008007
