#{"t_start": 1656149211.2068655, "env_id": null}
r,l,t
-19.482843,6,3.917232
-20.151472,11,4.18412
-23.965687,25,4.849862
-23.24853,23,5.920713
-32.337254,66,7.454001
-23.931372,33,7.53192
-35.00588,109,8.053448
-25.102943,36,8.771654
-22.165686,17,9.051376
-43.61422,105,9.32938
-28.820099,57,9.876624
-27.81421,42,9.988865
