#{"t_start": 1656571669.5533838, "env_id": null}
r,l,t
14.7740135,160,1404.338008
13.682846,121,1409.944448
-55.205944,248,1410.119351
-29.040329,333,1415.598063
21.194113,102,1415.598126
-23.785788,54,1418.532534
-31.551466,75,1419.694438
7.6142206,112,1424.635834
-17.577557,320,1427.303178
-35.537243,148,1427.483171
21.882843,38,1429.305144
16.765686,118,1430.455264
-22.737259,48,1431.649003
21.717157,53,1432.937911
10.097066,127,1433.452942
19.462742,45,1433.856566
20.697056,76,1437.055037
-18.517157,3,1437.256651
21.345585,61,1440.331126
17.3799,139,1440.842539
11.911276,153,1448.172108
18.014214,73,1451.699288
16.565687,111,1457.220958
-35.026134,379,1459.043012
-8.026057,258,1472.868763
-31.102934,133,1479.978743
-18.917158,5,1480.285784
-203.58424,974,1483.996001
-21.0,14,1484.7063
19.014214,45,1486.86886
-22.482843,19,1487.831334
-77.34273,601,1488.752898
16.69117,120,1493.727883
16.745586,47,1496.007468
-27.985785,56,1498.768219
-12.200072,260,1501.455461
21.199999,78,1502.614695
17.99411,118,1507.204883
18.608326,96,1511.802321
4.648519,218,1513.114363
17.931374,70,1515.206813
14.814218,90,1517.474385
22.0,36,1519.22044
8.145596,138,1525.660301
-25.599998,37,1527.530956
14.6627445,69,1530.763903
20.476955,67,1533.930425
15.517163,174,1542.207473
-104.550735,705,1548.62354
22.317158,49,1551.083767
-59.400074,224,1552.915424
20.697056,76,1554.756823
-18.517157,3,1554.947618
19.345585,72,1558.423115
-73.088486,548,1578.989369
-96.12306,475,1581.142276
9.256874,195,1588.979464
-473.33087,2328,1592.891278
-31.220098,120,1595.10915
8.28286,164,1601.326511
14.062744,145,1602.608843
21.979898,32,1603.040998
23.1799,45,1605.217807
21.117157,34,1606.820574
-64.99144,543,1608.642954
17.91127,124,1608.745483
19.33137,67,1611.939011
-25.0,35,1613.607371
19.37401,138,1620.193441
-18.220188,280,1622.019946
-21.2,15,1622.800221
-27.840199,82,1626.762239
-37.199993,137,1626.857928
18.876955,114,1632.185748
15.882844,127,1632.778774
21.897057,32,1634.294399
23.262741,45,1636.398159
16.125486,108,1637.300668
20.882843,36,1638.136149
16.331373,78,1641.195562
17.33137,105,1646.09544
22.4,50,1648.529388
20.497055,77,1652.124188
-18.4,3,1652.314259
21.745584,59,1655.112456
-10.791725,258,1667.305562
-35.68872,131,1673.671702
-26.420097,121,1679.413261
4.256854,160,1687.021616
9.808337,134,1693.369431
-206.82365,1262,1698.196337
-338.62924,1921,1698.532849
16.765686,122,1699.208594
22.097055,32,1700.832534
19.862741,52,1703.366537
21.0,35,1704.979881
10.565701,157,1705.999332
10.365701,157,1706.343237
16.974012,143,1711.86735
12.553917,124,1711.867412
14.271073,124,1712.207958
8.848541,145,1718.882753
-46.848557,231,1723.014759
-46.448555,229,1723.271576
-3.6117833,204,1728.771278
12.276968,150,1730.244416
12.476966,148,1730.368034
22.014214,31,1731.737417
21.848528,31,1731.873731
11.414226,125,1737.796992
8.131384,131,1738.094646
-57.517216,304,1744.152784
9.676972,163,1751.900158
-8.771596,287,1752.551858
-19.965685,10,1753.079669
22.13137,30,1753.431933
